utterance_id,token_index,error_type,source_word,source_pos,source_dep,destination_word,destination_pos,destination_dep
n000218-fn000572-108.8430-111.4114,7,substitution,past,VERB,acl:relcl,pasten,VERB,acl:relcl
n000218-fn000572-116.3272-117.2570,1,substitution,maten,NOUN,ROOT,matten,NOUN,ROOT
n000218-fn000572-134.8702-135.9015,0,insertion,<ins>,<ins>,<ins>,om,ADP,mark
n000218-fn000572-134.8702-135.9015,1,insertion,<ins>,<ins>,<ins>,het,PRON,obj
n000218-fn000572-134.8702-135.9015,2,insertion,<ins>,<ins>,<ins>,te,ADP,mark
n000218-fn000572-134.8702-135.9015,3,substitution,ambetena,NOUN,ROOT,laten,VERB,ROOT
n000218-fn000572-136.4172-138.1869,0,substitution,ambtenaren,NOUN,ROOT,amtenaren,NOUN,ROOT
n000218-fn000572-140.3282-142.3863,4,substitution,stad,NOUN,obj,status,NOUN,obj
n000218-fn000572-140.3282-142.3863,5,substitution,schoon,ADJ,compound:prt,gewoon,ADJ,advmod
n000218-fn000572-140.3282-142.3863,6,substitution,en,CCONJ,ROOT,aan,ADP,compound:prt
n000218-fn000572-144.2006-145.6471,1,insertion,<ins>,<ins>,<ins>,fietsen,NOUN,ROOT
n000218-fn000572-144.2006-145.6471,2,substitution,fietsenbladden,NOUN,ROOT,beladen,ADJ,ROOT
n000218-fn000572-147.9712-149.0984,2,deletion,prar,SYM,nmod,<del>,<del>,<del>
n000218-fn000572-156.0421-158.6658,8,deletion,een,DET,det,<del>,<del>,<del>
n000218-fn000572-156.0421-158.6658,9,substitution,balie,NOUN,obl,bali,NOUN,obl
n000218-fn000572-160.7586-162.8728,5,substitution,postkantoer,NOUN,conj,postkantoor,NOUN,conj
n000218-fn000572-167.0380-168.3677,0,substitution,je,PRON,nsubj,die,PRON,nsubj
n000218-fn000572-187.5408-189.3763,1,substitution,lang,ADJ,advmod,langt,VERB,ROOT
n000218-fn000572-187.5408-189.3763,2,substitution,duurt,VERB,ROOT,deur,NOUN,nsubj
n000218-fn000572-191.7974-193.1478,0,substitution,een,DET,det,en,CCONJ,cc
n000218-fn000572-205.6169-208.3537,0,substitution,een,DET,det,en,CCONJ,cc
n000218-fn000572-214.0399-216.1674,3,substitution,tantes,NOUN,ROOT,tante's,SYM,ROOT
n000218-fn000572-216.8023-219.5852,1,substitution,ooms,NOUN,advmod,ons,PRON,nmod:poss
n000218-fn000572-225.3793-227.6270,2,substitution,ov,PROPN,ROOT,over,ADP,compound:prt
n000218-fn000572-229.9746-232.8892,3,substitution,vaak,ADJ,advmod,vak,NOUN,nsubj
n000218-fn000572-235.6260-237.4811,5,substitution,lente,NOUN,obl,landtel,NOUN,obl
n000218-fn000572-237.4811-239.6098,0,deletion,zomer,NOUN,ROOT,<del>,<del>,<del>
n000218-fn000572-239.6098-242.4494,7,substitution,vaak,ADJ,advmod,wak,NOUN,obl
n000218-fn000572-243.0757-245.6266,4,substitution,hebben,VERB,ROOT,helpen,VERB,ROOT
n000218-fn000572-247.1821-249.0516,3,deletion,v,PROPN,ROOT,<del>,<del>,<del>
n000218-fn000572-249.0516-251.2578,4,substitution,dooien,VERB,conj,doen,VERB,conj
n000218-fn000572-25.8240-28.1064,0,substitution,een,DET,det,in,ADP,case
n000218-fn000572-262.8062-264.6990,1,substitution,liefds,PROPN,flat,lift,NOUN,ROOT
n000218-fn000572-265.4625-267.6719,0,substitution,en,CCONJ,cc,een,DET,det
n000218-fn000572-265.4625-267.6719,5,insertion,<ins>,<ins>,<ins>,van,ADP,fixed
n000218-fn000572-267.6719-270.0234,0,deletion,v,SYM,ROOT,<del>,<del>,<del>
n000218-fn000572-267.6719-270.0234,1,substitution,woorden,NOUN,ROOT,worden,AUX,ROOT
n000218-fn000572-267.6719-270.0234,4,insertion,<ins>,<ins>,<ins>,uit,ADP,compound:prt
n000218-fn000572-267.6719-270.0234,5,insertion,<ins>,<ins>,<ins>,te,ADP,mark
n000218-fn000572-267.6719-270.0234,6,substitution,uitdrukken,VERB,ROOT,rukken,VERB,xcomp
n000218-fn000572-275.9012-277.4398,1,substitution,vorm,NOUN,nsubj,forum,NOUN,nsubj
n000218-fn000572-280.5714-282.7419,0,substitution,in,ADP,case,en,CCONJ,cc
n000218-fn000572-282.7419-284.9329,4,substitution,de,DET,det,te,ADP,mark
n000218-fn000572-282.7419-284.9329,5,substitution,woorden,NOUN,ROOT,worden,VERB,ROOT
n000218-fn000572-284.9329-287.6066,4,substitution,steem,NOUN,conj,stem,NOUN,conj
n000218-fn000572-293.6438-296.3818,0,deletion,onrijpe,ADJ,amod,<del>,<del>,<del>
n000218-fn000572-293.6438-296.3818,1,deletion,pruimene,NOUN,ROOT,<del>,<del>,<del>
n000218-fn000572-293.6438-296.3818,2,deletion,zijn,AUX,cop,<del>,<del>,<del>
n000218-fn000572-293.6438-296.3818,3,deletion,har,PROPN,nmod,<del>,<del>,<del>
n000218-fn000572-293.6438-296.3818,4,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000218-fn000572-293.6438-296.3818,5,deletion,zuur,NOUN,conj,<del>,<del>,<del>
n000218-fn000572-301.0336-302.7956,2,substitution,appelsap,NOUN,obj,applesap,NOUN,obj
n000218-fn000572-309.8594-312.4331,2,deletion,druk,ADJ,amod,<del>,<del>,<del>
n000218-fn000572-309.8594-312.4331,3,deletion,stas,NOUN,ROOT,<del>,<del>,<del>
n000218-fn000572-309.8594-312.4331,4,substitution,station,NOUN,flat,drukstation,NOUN,ROOT
n000218-fn000572-313.4843-315.6106,0,substitution,bagage,NOUN,ROOT,bacchage,PROPN,ROOT
n000218-fn000572-321.1388-322.9486,4,substitution,trui,NOUN,obj,trouwmerk,NOUN,obj
n000218-fn000572-322.9486-324.2443,2,substitution,mouwen,NOUN,ROOT,morgen,ADV,ROOT
n000218-fn000572-326.7784-329.1805,6,substitution,elk,DET,det,elke,DET,det
n000218-fn000572-33.2734-35.7339,3,deletion,m,SYM,obj,<del>,<del>,<del>
n000218-fn000572-343.2867-345.7462,0,deletion,contractule,PROPN,ROOT,<del>,<del>,<del>
n000218-fn000572-343.2867-345.7462,1,substitution,tuele,PROPN,flat,contractuele,ADJ,ROOT
n000218-fn000572-348.7210-351.3928,5,substitution,uit,ADP,case,oud,ADJ,ROOT
n000218-fn000572-35.7339-37.6873,1,substitution,gaat,VERB,ROOT,had,VERB,ROOT
n000218-fn000572-353.6352-355.2464,2,substitution,tracht,VERB,ROOT,trakt,VERB,ROOT
n000218-fn000572-357.5849-359.5838,0,substitution,kuilen,NOUN,ROOT,kouden,VERB,ROOT
n000218-fn000572-357.5849-359.5838,3,substitution,wegt,NOUN,nmod,weg,NOUN,obl
n000218-fn000572-359.5838-361.6513,0,deletion,te,ADP,mark,<del>,<del>,<del>
n000218-fn000572-359.5838-361.6513,1,substitution,omzie,VERB,advcl,om,ADP,mark
n000218-fn000572-359.5838-361.6513,2,substitution,omzielen,NOUN,ROOT,zeelen,NOUN,ROOT
n000218-fn000572-361.6513-364.2479,1,substitution,huiseigenaar,NOUN,nsubj,hauszegenaar,NOUN,nsubj
n000218-fn000572-361.6513-364.2479,6,insertion,<ins>,<ins>,<ins>,open,ADJ,xcomp
n000218-fn000572-368.8642-370.8002,0,substitution,vitrage,NOUN,nsubj,vertrag,NOUN,nsubj
n000218-fn000572-37.6873-38.8394,0,substitution,een,DET,det,en,CCONJ,cc
n000218-fn000572-370.8002-372.8963,1,substitution,pas,ADV,advmod,passen,VERB,ROOT
n000218-fn000572-375.7731-377.8497,1,insertion,<ins>,<ins>,<ins>,even,ADV,advmod
n000218-fn000572-377.8497-378.9392,0,insertion,<ins>,<ins>,<ins>,dat,PRON,nsubj
n000218-fn000572-377.8497-378.9392,1,insertion,<ins>,<ins>,<ins>,is,AUX,cop
n000218-fn000572-377.8497-378.9392,2,substitution,duitse,ADJ,amod,een,DET,det
n000218-fn000572-377.8497-378.9392,3,substitution,mark,PROPN,ROOT,markt,NOUN,ROOT
n000218-fn000572-379.5569-381.9427,1,substitution,bakkertje,NOUN,ROOT,bakkerse,ADJ,amod
n000218-fn000572-384.2786-386.0888,2,substitution,gezeur,NOUN,ROOT,gezuur,NOUN,ROOT
n000218-fn000572-388.1848-389.6524,0,deletion,te,ADV,advmod,<del>,<del>,<del>
n000218-fn000572-388.1848-389.6524,3,substitution,die,DET,det,de,DET,det
n000218-fn000572-392.0373-394.1036,0,substitution,erbij,ADV,advmod,daarbij,ADV,advmod
n000218-fn000572-392.0373-394.1036,4,substitution,opper,NOUN,ROOT,op,ADP,case
n000218-fn000572-394.6453-397.5054,0,insertion,<ins>,<ins>,<ins>,op,ADP,case
n000218-fn000572-394.6453-397.5054,1,insertion,<ins>,<ins>,<ins>,herkruimd,PROPN,obl
n000218-fn000572-394.6453-397.5054,2,substitution,opbergruimte,NOUN,obj,te,ADP,mark
n000218-fn000572-399.7736-401.8709,0,substitution,een,DET,det,en,CCONJ,cc
n000218-fn000572-399.7736-401.8709,1,substitution,foutje,NOUN,nsubj,vouwtje,NOUN,ROOT
n000218-fn000572-401.8709-404.4564,3,deletion,kapseize,ADJ,amod,<del>,<del>,<del>
n000218-fn000572-401.8709-404.4564,4,substitution,seizen,NOUN,obj,kapsuizen,NOUN,obj
n000218-fn000572-405.3572-407.6135,4,substitution,kaas,NOUN,nmod,kassen,NOUN,nmod
n000218-fn000572-410.9649-413.7994,0,deletion,het,PRON,nsubj,<del>,<del>,<del>
n000218-fn000572-410.9649-413.7994,1,substitution,ziet,VERB,ROOT,had,AUX,ROOT
n000218-fn000572-410.9649-413.7994,2,substitution,er,PRON,obl,dit,PRON,obj
n000218-fn000572-410.9649-413.7994,3,substitution,naar,ADP,case,ernaar,ADV,advmod
n000218-fn000572-416.9906-418.8833,0,substitution,na,ADP,case,nadi,ADJ,amod
n000218-fn000572-416.9906-418.8833,1,substitution,die,DET,det,groet,VERB,ROOT
n000218-fn000572-416.9906-418.8833,2,substitution,grote,ADJ,amod,u,PRON,nsubj
n000218-fn000572-416.9906-418.8833,3,substitution,lekkage,NOUN,ROOT,lekker,ADJ,ROOT
n000218-fn000572-418.8833-420.9748,2,substitution,dure,ADJ,amod,deuren,NOUN,nsubj
n000218-fn000572-420.9748-422.3003,0,substitution,vervanging,NOUN,ROOT,frangink,NOUN,ROOT
n000218-fn000572-420.9748-422.3003,1,substitution,toe,ADP,case,twee,NUM,ROOT
n000218-fn000572-431.7799-433.2764,0,substitution,veroorzaakte,VERB,ROOT,veroorzaakt,VERB,ROOT
n000218-fn000572-431.7799-433.2764,1,substitution,een,DET,obj,en,CCONJ,punct
n000218-fn000572-433.2764-435.0916,1,substitution,ravage,NOUN,ROOT,rafakhe,NOUN,ROOT
n000218-fn000572-435.0916-437.3220,0,substitution,honderden,NUM,ROOT,honderd,NUM,nummod
n000218-fn000572-437.3220-438.7412,0,deletion,bla,NOUN,nsubj,<del>,<del>,<del>
n000218-fn000572-437.3220-438.7412,1,deletion,bla,PROPN,flat,<del>,<del>,<del>
n000218-fn000572-437.3220-438.7412,2,substitution,bla,ADV,obj,blablabla,VERB,nsubj:pass
n000218-fn000572-439.8796-440.8749,1,substitution,socialise,NOUN,ROOT,socialisten,NOUN,ROOT
n000218-fn000572-44.5281-45.7543,1,insertion,<ins>,<ins>,<ins>,het,DET,det
n000218-fn000572-441.2764-442.3743,1,substitution,moest,AUX,ROOT,moes,VERB,ROOT
n000218-fn000572-442.3743-444.6342,0,substitution,zwaarste,ADJ,amod,zwarte,ADJ,amod
n000218-fn000572-442.3743-444.6342,4,deletion,kast,NOUN,nmod,<del>,<del>,<del>
n000218-fn000572-442.3743-444.6342,5,substitution,halen,VERB,ROOT,kasthallen,NOUN,nmod
n000218-fn000572-445.2803-448.1202,3,deletion,fla,ADJ,amod,<del>,<del>,<del>
n000218-fn000572-445.2803-448.1202,4,substitution,flatje,NOUN,obj,plaatsje,NOUN,obj
n000218-fn000572-454.9331-456.2141,0,deletion,vier,NUM,ROOT,<del>,<del>,<del>
n000218-fn000572-454.9331-456.2141,1,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000218-fn000572-454.9331-456.2141,2,substitution,negentig,NUM,conj,viernnegentig,ADJ,ROOT
n000218-fn000572-456.7191-458.6921,0,substitution,uit,ADP,case,oude,ADJ,advmod
n000218-fn000572-456.7191-458.6921,1,substitution,de,DET,det,nog,ADV,advmod
n000218-fn000572-456.7191-458.6921,2,substitution,notering,NOUN,obl,drink,VERB,ROOT
n000218-fn000572-461.8269-463.8713,2,substitution,uitgestippeld,VERB,ROOT,uitgestipeld,NOUN,ROOT
n000218-fn000572-53.5334-54.4599,1,substitution,duidelijk,ADJ,ROOT,dadelijk,ADJ,ROOT
n000218-fn000572-54.9575-57.8572,1,substitution,groente,NOUN,ROOT,groenten,NOUN,ROOT
n000218-fn000572-54.9575-57.8572,3,deletion,fruit,NOUN,conj,<del>,<del>,<del>
n000218-fn000572-54.9575-57.8572,4,substitution,kleren,NOUN,nmod,vrouwtkleren,NOUN,conj
n000218-fn000572-57.8572-59.9093,2,deletion,gro,NOUN,nsubj,<del>,<del>,<del>
n000218-fn000572-57.8572-59.9093,3,substitution,te,ADP,ROOT,groot,ADJ,ROOT
n000218-fn000572-59.9093-61.7195,0,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000218-fn000572-59.9093-61.7195,2,substitution,dure,ADJ,amod,door,ADP,case
n000218-fn000572-61.7195-63.6617,0,substitution,betaal,VERB,ROOT,betal,NOUN,ROOT
n000218-fn000572-63.6617-64.7967,1,deletion,erop,ADV,advmod,<del>,<del>,<del>
n000218-fn000572-63.6617-64.7967,2,substitution,staat,VERB,ROOT,aerobestad,NOUN,ROOT
n000218-fn000572-72.2134-74.7446,1,substitution,spullen,NOUN,ROOT,spellen,NOUN,ROOT
n000218-fn000572-72.2134-74.7446,4,substitution,nieuwe,ADJ,acl:relcl,nieuw,ADJ,acl:relcl
n000218-fn000572-74.7446-76.2450,0,insertion,<ins>,<ins>,<ins>,terwijl,SCONJ,ROOT
n000218-fn000572-74.7446-76.2450,1,substitution,tweedehands,ADJ,amod,de,DET,det
n000218-fn000572-74.7446-76.2450,2,substitution,spullen,NOUN,ROOT,handspullen,NOUN,parataxis
n000218-fn000572-86.4230-87.7518,0,deletion,er,PRON,obl,<del>,<del>,<del>
n000218-fn000572-86.4230-87.7518,1,deletion,echt,ADJ,advmod,<del>,<del>,<del>
n000218-fn000572-86.4230-87.7518,2,substitution,voor,ADP,case,recht,ADJ,advmod
n000218-fn000572-86.4230-87.7518,3,substitution,betaalt,VERB,ROOT,voorbetaald,NOUN,ROOT
n000218-fn000572-87.7518-89.2916,1,substitution,betaalt,VERB,ROOT,bent,AUX,cop
n000218-fn000572-89.9265-92.7919,5,deletion,gr,ADV,obl,<del>,<del>,<del>
n000218-fn000572-92.7919-94.6926,1,substitution,een,DET,det,in,ADP,case
n000218-fn000572-99.1759-101.5474,0,substitution,post,NOUN,nsubj,pas,ADV,advmod
n000218-fn000572-99.1759-101.5474,6,insertion,<ins>,<ins>,<ins>,brief,NOUN,obl
n000218-fn000572-99.1759-101.5474,7,insertion,<ins>,<ins>,<ins>,in,ADP,case
n000218-fn000572-99.1759-101.5474,8,substitution,brievenbus,NOUN,obl,bessus,NOUN,nmod
n000219-fn000575-101.2296-104.2282,0,substitution,post,NOUN,nsubj,pas,ADV,advmod
n000219-fn000575-104.6581-107.2892,2,substitution,één,NUM,nummod,een,DET,det
n000219-fn000575-104.6581-107.2892,4,deletion,voor,ADP,case,<del>,<del>,<del>
n000219-fn000575-104.6581-107.2892,5,deletion,'s,DET,obl,<del>,<del>,<del>
n000219-fn000575-104.6581-107.2892,6,deletion,voor,ADP,case,<del>,<del>,<del>
n000219-fn000575-104.6581-107.2892,7,substitution,av,PROPN,fixed,vooraf,ADV,amod
n000219-fn000575-107.2892-109.6951,0,deletion,'s,DET,obl,<del>,<del>,<del>
n000219-fn000575-107.2892-109.6951,1,substitution,avonds,NOUN,fixed,s'avonds,SYM,ROOT
n000219-fn000575-107.2892-109.6951,6,deletion,bus,NOUN,fixed,<del>,<del>,<del>
n000219-fn000575-107.2892-109.6951,7,substitution,doet,VERB,ROOT,buurt,NOUN,nmod
n000219-fn000575-109.6951-110.6183,2,substitution,brief,NOUN,nsubj,beroep,NOUN,nsubj
n000219-fn000575-113.8223-116.6916,0,deletion,post,NOUN,ROOT,<del>,<del>,<del>
n000219-fn000575-113.8223-116.6916,1,substitution,die,PRON,nsubj,posten,NOUN,ROOT
n000219-fn000575-113.8223-116.6916,5,deletion,brievenb,NOUN,fixed,<del>,<del>,<del>
n000219-fn000575-113.8223-116.6916,6,substitution,bus,NOUN,acl:relcl,brieven,NOUN,nmod
n000219-fn000575-116.6916-119.1000,1,deletion,verstuur,VERB,ROOT,<del>,<del>,<del>
n000219-fn000575-116.6916-119.1000,2,substitution,je,PRON,nsubj,versturen,VERB,ROOT
n000219-fn000575-116.6916-119.1000,4,substitution,één,NUM,nummod,een,DET,det
n000219-fn000575-125.8223-127.5575,0,substitution,allerlei,DET,det,allerlaai,ADJ,amod
n000219-fn000575-133.4236-136.0166,1,substitution,en,CCONJ,cc,een,DET,det
n000219-fn000575-138.1990-139.3511,0,substitution,samen,ADV,ROOT,dankjewel,NOUN,ROOT
n000219-fn000575-140.5979-142.6247,0,substitution,ambittenaren,NOUN,ROOT,ambedenaren,PROPN,ROOT
n000219-fn000575-142.6247-145.5046,0,substitution,controlen,NOUN,ROOT,controllen,NOUN,ROOT
n000219-fn000575-145.8909-148.5540,2,substitution,houdt,VERB,ROOT,had,AUX,ROOT
n000219-fn000575-145.8909-148.5540,6,deletion,er,ADV,ROOT,<del>,<del>,<del>
n000219-fn000575-148.5540-150.3545,1,substitution,zorgt,VERB,ROOT,zorg,NOUN,ROOT
n000219-fn000575-148.5540-150.3545,3,substitution,en,CCONJ,cc,een,DET,punct
n000219-fn000575-150.3545-153.2628,0,insertion,<ins>,<ins>,<ins>,straat,NOUN,ROOT
n000219-fn000575-150.3545-153.2628,1,substitution,str,ADJ,amod,en,CCONJ,cc
n000219-fn000575-150.3545-153.2628,2,substitution,straten,NOUN,ROOT,het,PRON,nsubj
n000219-fn000575-150.3545-153.2628,3,substitution,et,SYM,ROOT,is,AUX,cop
n000219-fn000575-150.3545-153.2628,4,substitution,fietspaden,NOUN,fixed,paden,NOUN,conj
n000219-fn000575-153.7521-155.1109,0,substitution,ook,ADV,advmod,och,CCONJ,cc
n000219-fn000575-153.7521-155.1109,1,substitution,zorgt,VERB,ROOT,zorg,NOUN,ROOT
n000219-fn000575-158.6484-161.0484,2,substitution,voldoende,ADJ,det,volgende,VERB,amod
n000219-fn000575-163.4543-166.2307,1,deletion,veel,DET,det,<del>,<del>,<del>
n000219-fn000575-163.4543-166.2307,2,substitution,dingen,NOUN,obl,fielding,NOUN,ROOT
n000219-fn000575-163.4543-166.2307,3,substitution,moet,AUX,ROOT,en,CCONJ,cc
n000219-fn000575-163.4543-166.2307,4,substitution,je,PRON,nsubj,mutio,NOUN,conj
n000219-fn000575-163.4543-166.2307,8,substitution,en,CCONJ,punct,een,DET,ROOT
n000219-fn000575-167.6847-170.5635,0,deletion,bijvoobeeld,NOUN,ROOT,<del>,<del>,<del>
n000219-fn000575-167.6847-170.5635,1,deletion,na,ADP,case,<del>,<del>,<del>
n000219-fn000575-167.6847-170.5635,2,substitution,'t,DET,nmod,bijvoorbeeld,ADV,amod
n000219-fn000575-167.6847-170.5635,5,substitution,gemeentetehui,NOUN,obl,gemeentetaal,NOUN,ROOT
n000219-fn000575-170.5635-173.3316,0,insertion,<ins>,<ins>,<ins>,commenten,NOUN,ROOT
n000219-fn000575-170.5635-173.3316,1,insertion,<ins>,<ins>,<ins>,hij,PRON,nsubj
n000219-fn000575-170.5635-173.3316,2,substitution,gemeentehuis,NOUN,ROOT,is,AUX,cop
n000219-fn000575-174.8954-177.3440,6,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000219-fn000575-18.2854-20.4911,0,substitution,veel,DET,det,veen,PROPN,ROOT
n000219-fn000575-18.2854-20.4911,3,substitution,elk,DET,det,elke,DET,det
n000219-fn000575-180.1232-180.8266,0,deletion,beurt,NOUN,ROOT,<del>,<del>,<del>
n000219-fn000575-180.1232-180.8266,1,substitution,bent,AUX,cop,buurtbent,NOUN,ROOT
n000219-fn000575-184.0533-186.2780,5,substitution,plaats,NOUN,advcl,plus,ADV,ROOT
n000219-fn000575-188.7527-191.5734,3,insertion,<ins>,<ins>,<ins>,nummer,NOUN,obj
n000219-fn000575-188.7527-191.5734,4,substitution,nummertjes,NOUN,obj,zes,NUM,appos
n000219-fn000575-191.5734-194.3829,1,substitution,en,CCONJ,cc,een,DET,det
n000219-fn000575-195.5179-197.0064,0,substitution,aan,ADP,ROOT,en,CCONJ,ROOT
n000219-fn000575-197.0064-199.8341,0,substitution,als,SCONJ,mark,alles,PRON,nsubj
n000219-fn000575-197.0064-199.8341,1,substitution,het,PRON,nsubj,heeft,AUX,aux
n000219-fn000575-197.0064-199.8341,5,substitution,duurt,VERB,ROOT,geduurd,VERB,ROOT
n000219-fn000575-199.8341-200.9089,4,deletion,g,SYM,ROOT,<del>,<del>,<del>
n000219-fn000575-200.9089-203.2789,5,substitution,boodschap,NOUN,obj,boskap,NOUN,obj
n000219-fn000575-204.9959-206.9231,2,insertion,<ins>,<ins>,<ins>,je,PRON,nsubj
n000219-fn000575-204.9959-206.9231,3,insertion,<ins>,<ins>,<ins>,hem,PRON,iobj
n000219-fn000575-204.9959-206.9231,4,substitution,jouw,PRON,nmod:poss,nu,ADV,advmod
n000219-fn000575-204.9959-206.9231,5,substitution,nummer,NOUN,advcl,maar,ADV,advmod
n000219-fn000575-206.9231-209.0140,3,substitution,en,CCONJ,cc,een,DET,det
n000219-fn000575-212.3141-215.2713,2,substitution,heeft,VERB,ROOT,heet,VERB,ROOT
n000219-fn000575-215.2713-216.9728,0,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000219-fn000575-215.2713-216.9728,1,substitution,een,DET,det,keuze,NOUN,ROOT
n000219-fn000575-215.2713-216.9728,2,substitution,gezin,NOUN,nsubj,in,ADP,mark
n000219-fn000575-224.5744-227.2455,0,deletion,apa,PROPN,nmod,<del>,<del>,<del>
n000219-fn000575-224.5744-227.2455,4,substitution,tantes,NOUN,ROOT,tante's,SYM,ROOT
n000219-fn000575-224.5744-227.2455,6,substitution,ooms,NOUN,conj,oms,NOUN,conj
n000219-fn000575-227.8975-229.2134,0,insertion,<ins>,<ins>,<ins>,nee,INTJ,ROOT
n000219-fn000575-227.8975-229.2134,1,substitution,neven,NOUN,ROOT,wanneer,ADV,ROOT
n000219-fn000575-227.8975-229.2134,2,substitution,en,CCONJ,cc,ik,PRON,parataxis
n000219-fn000575-227.8975-229.2134,3,substitution,nichten,NOUN,conj,ten,ADP,obl
n000219-fn000575-229.2134-231.8729,5,substitution,relaties,NOUN,ROOT,rilasses,NOUN,ROOT
n000219-fn000575-242.8520-244.3533,2,deletion,wat,PRON,nsubj,<del>,<del>,<del>
n000219-fn000575-242.8520-244.3533,3,substitution,voor,ADP,fixed,fatwaar,PROPN,ROOT
n000219-fn000575-245.0396-246.5324,3,deletion,in,ADP,case,<del>,<del>,<del>
n000219-fn000575-245.0396-246.5324,4,deletion,de,DET,det,<del>,<del>,<del>
n000219-fn000575-245.0396-246.5324,5,substitution,lente,NOUN,obl,indolente,ADJ,ROOT
n000219-fn000575-251.5629-253.7252,0,deletion,die,PRON,ROOT,<del>,<del>,<del>
n000219-fn000575-251.5629-253.7252,1,substitution,met,ADP,case,de,DET,det
n000219-fn000575-251.5629-253.7252,2,substitution,het,DET,det,metheid,NOUN,nsubj
n000219-fn000575-251.5629-253.7252,4,substitution,onzekere,ADJ,amod,onzeker,ADJ,xcomp
n000219-fn000575-251.5629-253.7252,5,substitution,weer,ADV,parataxis,wordt,VERB,ROOT
n000219-fn000575-253.7252-254.7405,1,substitution,maken,VERB,advcl,mogen,AUX,aux
n000219-fn000575-255.7013-257.7889,2,substitution,gaan,VERB,ROOT,kan,AUX,aux
n000219-fn000575-257.7889-259.9902,2,substitution,gaan,VERB,ROOT,kan,AUX,aux
n000219-fn000575-257.7889-259.9902,3,substitution,dooien,VERB,csubj,duwen,VERB,ROOT
n000219-fn000575-259.9902-261.0836,0,substitution,het,PRON,nsubj,had,AUX,aux
n000219-fn000575-26.8250-29.5730,0,deletion,gezin,NOUN,ROOT,<del>,<del>,<del>
n000219-fn000575-261.6241-263.9490,6,substitution,iets,PRON,nsubj,het,PRON,nsubj
n000219-fn000575-266.4488-268.8782,0,substitution,gedichten,NOUN,nsubj,geduchten,NOUN,obj
n000219-fn000575-266.4488-268.8782,2,substitution,vaak,ADJ,advmod,wachten,VERB,xcomp
n000219-fn000575-272.6718-275.6053,0,substitution,en,CCONJ,cc,een,DET,det
n000219-fn000575-275.6053-278.5003,2,substitution,en,CCONJ,cc,een,DET,det
n000219-fn000575-279.4439-281.5544,0,substitution,liedjes,NOUN,nsubj,lidtjes,NOUN,nsubj
n000219-fn000575-279.4439-281.5544,3,insertion,<ins>,<ins>,<ins>,gelukkig,ADJ,conj
n000219-fn000575-279.4439-281.5544,4,substitution,gedichten,NOUN,conj,ten,ADP,compound:prt
n000219-fn000575-281.5544-283.7532,5,substitution,ze,PRON,nsubj,zo,ADV,advmod
n000219-fn000575-283.7532-285.1179,0,insertion,<ins>,<ins>,<ins>,op,ADP,ROOT
n000219-fn000575-283.7532-285.1179,1,substitution,vaak,ADJ,ROOT,wacht,NOUN,fixed
n000219-fn000575-283.7532-285.1179,4,substitution,liefde,NOUN,parataxis,lifte,NOUN,obl
n000219-fn000575-285.8815-288.0605,1,substitution,liedjes,NOUN,obl,lichtjes,NOUN,obl
n000219-fn000575-288.0605-290.2550,4,substitution,de,DET,det,te,ADP,mark
n000219-fn000575-288.0605-290.2550,5,substitution,woorden,NOUN,ROOT,worden,VERB,ROOT
n000219-fn000575-298.4477-300.9098,0,insertion,<ins>,<ins>,<ins>,om,ADP,case
n000219-fn000575-298.4477-300.9098,1,substitution,onrijpe,ADJ,amod,rijpe,PROPN,amod
n000219-fn000575-298.4477-300.9098,2,substitution,pruimen,VERB,nsubj,primen,NOUN,nsubj
n000219-fn000575-298.4477-300.9098,4,substitution,hard,ADJ,ROOT,hart,NOUN,ROOT
n000219-fn000575-303.1837-306.1806,5,substitution,ophalen,VERB,ROOT,op,ADP,case
n000219-fn000575-303.1837-306.1806,6,substitution,ophangen,VERB,xcomp,hangen,VERB,ROOT
n000219-fn000575-306.7554-308.4984,2,substitution,appelsap,NOUN,obj,applesap,NOUN,obj
n000219-fn000575-308.4984-310.9367,3,substitution,één,NUM,nummod,een,DET,det
n000219-fn000575-315.6498-318.2578,1,substitution,en,CCONJ,cc,een,DET,det
n000219-fn000575-319.5555-321.8383,0,substitution,ich,SYM,obj,ik,PRON,nsubj
n000219-fn000575-319.5555-321.8383,2,substitution,één,NUM,nummod,een,DET,det
n000219-fn000575-319.5555-321.8383,4,substitution,trui,NOUN,ROOT,trimester,NOUN,obj
n000219-fn000575-32.5876-34.9124,1,substitution,krijgt,VERB,ROOT,raakt,VERB,ROOT
n000219-fn000575-32.5876-34.9124,4,substitution,vaak,ADJ,advmod,wak,PROPN,appos
n000219-fn000575-325.9314-328.5335,5,deletion,fiets,NOUN,ROOT,<del>,<del>,<del>
n000219-fn000575-325.9314-328.5335,6,substitution,elke,DET,det,fils,SYM,appos
n000219-fn000575-325.9314-328.5335,7,substitution,dag,NOUN,obl,elkedag,PROPN,flat
n000219-fn000575-334.4734-337.0828,6,deletion,z,VERB,punct,<del>,<del>,<del>
