speech,model,cef,utterance_id,user_id,token_index,error_type,source_word,source_pos,source_pos_group,source_dep,destination_word,destination_pos,destination_pos_group,destination_dep
read,chirp,A2,n000259-fn000679-9.8058-11.3523,n000259,1,substitution,ja,INTJ,open_class,advmod,onszelf,PRON,closed_class,ROOT
read,chirp,A2,n000259-fn000679-92.1006-95.0084,n000259,2,deletion,du,PROPN,open_class,conj,<del>,<del>,<del>,<del>
read,chirp,A2,n000259-fn000679-92.1006-95.0084,n000259,3,substitution,le,PROPN,open_class,flat,dure,ADJ,open_class,conj
read,chirp,A2,n000259-fn000679-97.3873-98.6301,n000259,1,insertion,<ins>,<ins>,<ins>,<ins>,ik,PRON,closed_class,nsubj
read,chirp,A2,n000259-fn000679-97.3873-98.6301,n000259,2,substitution,oeps,NOUN,open_class,ROOT,ga,VERB,open_class,ROOT
read,chirp,A2,n000259-fn000679-97.3873-98.6301,n000259,3,substitution,effe,ADV,open_class,advmod,ik,PRON,closed_class,nsubj
read,chirp,A2,n000259-fn000679-97.3873-98.6301,n000259,4,substitution,kijken,VERB,open_class,ROOT,ga,VERB,open_class,ROOT
read,chirp,A2,n000259-fn000679-99.8605-102.1100,n000259,0,substitution,gewoon,ADJ,open_class,ROOT,vond,VERB,open_class,ROOT
read,chirp,A2,n000259-fn000679-99.8605-102.1100,n000259,3,insertion,<ins>,<ins>,<ins>,<ins>,te,ADV,open_class,advmod
read,chirp,A2,n000259-fn000679-99.8605-102.1100,n000259,4,substitution,die,PRON,closed_class,ROOT,duur,ADJ,open_class,xcomp
read,chirp,A2,n000260-fn000682-101.9653-103.6060,n000260,2,substitution,het,PRON,closed_class,nsubj,hij,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-103.6060-105.2710,n000260,0,deletion,heel,ADJ,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-103.6060-105.2710,n000260,1,substitution,normaal,ADJ,open_class,ROOT,hij,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-103.6060-105.2710,n000260,2,substitution,als,SCONJ,closed_class,mark,noemt,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-103.6060-105.2710,n000260,3,substitution,je,PRON,closed_class,ROOT,mij,PRON,closed_class,obj
read,chirp,A2,n000260-fn000682-105.2710-108.0093,n000260,0,substitution,probeert,VERB,open_class,ROOT,voorbereiden,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-105.2710-108.0093,n000260,3,substitution,betalen,VERB,open_class,xcomp,vitale,ADJ,open_class,conj
read,chirp,A2,n000260-fn000682-111.2550-112.9079,n000260,0,deletion,is,AUX,closed_class,cop,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-111.2550-112.9079,n000260,2,substitution,vraagprijs,NOUN,open_class,ROOT,vraag,NOUN,open_class,nsubj
read,chirp,A2,n000260-fn000682-111.2550-112.9079,n000260,3,substitution,nooit,ADV,open_class,amod,blijft,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-112.9079-114.5729,n000260,0,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-112.9079-114.5729,n000260,4,deletion,he,INTJ,open_class,acl:relcl,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-115.1927-116.9670,n000260,1,deletion,echt,ADJ,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-115.1927-116.9670,n000260,2,substitution,voor,ADP,closed_class,case,is,AUX,closed_class,ROOT
read,chirp,A2,n000260-fn000682-115.1927-116.9670,n000260,3,substitution,betaalt,VERB,open_class,ROOT,voorbetaald,ADV,open_class,advmod
read,chirp,A2,n000260-fn000682-116.9670-119.4389,n000260,1,insertion,<ins>,<ins>,<ins>,<ins>,bent,AUX,closed_class,cop
read,chirp,A2,n000260-fn000682-116.9670-119.4389,n000260,2,substitution,betaalt,VERB,open_class,ROOT,al,ADV,open_class,advmod
read,chirp,A2,n000260-fn000682-116.9670-119.4389,n000260,3,substitution,altijd,ADV,open_class,advmod,tachtig,NUM,closed_class,nummod
read,chirp,A2,n000260-fn000682-116.9670-119.4389,n000260,4,substitution,minder,ADV,open_class,advmod,jaar,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-120.0443-122.3435,n000260,3,deletion,er,ADV,open_class,obl,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-120.0443-122.3435,n000260,4,deletion,nog,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-120.0443-122.3435,n000260,5,substitution,prijs,NOUN,open_class,obj,je,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-123.4373-125.9165,n000260,3,substitution,er,ADV,open_class,expl,je,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-123.4373-125.9165,n000260,4,substitution,nog,ADV,open_class,advmod,hem,PRON,closed_class,obj
read,chirp,A2,n000260-fn000682-123.4373-125.9165,n000260,6,deletion,spullen,NOUN,open_class,obj,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-125.9165-128.5949,n000260,1,insertion,<ins>,<ins>,<ins>,<ins>,zo,ADV,open_class,fixed
read,chirp,A2,n000260-fn000682-125.9165-128.5949,n000260,2,insertion,<ins>,<ins>,<ins>,<ins>,als,SCONJ,closed_class,mark
read,chirp,A2,n000260-fn000682-125.9165-128.5949,n000260,3,substitution,zoals,SCONJ,closed_class,mark,ik,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-125.9165-128.5949,n000260,4,substitution,één,NUM,closed_class,nummod,zie,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-125.9165-128.5949,n000260,5,substitution,cd,NOUN,open_class,nmod,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-133.7382-136.0131,n000260,1,deletion,kunt,AUX,closed_class,aux,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-133.7382-136.0131,n000260,2,substitution,je,PRON,closed_class,nsubj,hoeveel,NUM,closed_class,nummod
read,chirp,A2,n000260-fn000682-133.7382-136.0131,n000260,3,substitution,versturen,VERB,open_class,ROOT,verstuur,NOUN,open_class,parataxis
read,chirp,A2,n000260-fn000682-136.0131-137.6781,n000260,1,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-136.0131-137.6781,n000260,2,substitution,brievenbus,NOUN,open_class,ROOT,briefbus,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-138.5653-139.9872,n000260,2,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-14.2801-15.5440,n000260,0,deletion,antwoord,NOUN,open_class,obj,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-14.2801-15.5440,n000260,1,substitution,geven,VERB,open_class,ROOT,antwoorden,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-141.8223-142.9573,n000260,0,substitution,'s,DET,closed_class,obl,zelf,ADV,open_class,ROOT
read,chirp,A2,n000260-fn000682-141.8223-142.9573,n000260,1,substitution,avonds,NOUN,open_class,fixed,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-141.8223-142.9573,n000260,2,substitution,zes,NUM,closed_class,ROOT,sessie,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-142.9573-144.3372,n000260,0,deletion,voor,ADP,closed_class,case,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-142.9573-144.3372,n000260,1,deletion,s,PROPN,open_class,ROOT,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-142.9573-144.3372,n000260,2,deletion,zes,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-142.9573-144.3372,n000260,3,substitution,a,CCONJ,closed_class,parataxis,volgens,ADP,closed_class,ROOT
read,chirp,A2,n000260-fn000682-144.3372-145.4608,n000260,0,deletion,voor,ADP,closed_class,case,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-144.3372-145.4608,n000260,1,substitution,zes,NUM,closed_class,ROOT,voorstel,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-146.2629-147.9522,n000260,0,substitution,als,SCONJ,closed_class,mark,hij,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-146.2629-147.9522,n000260,1,substitution,je,PRON,closed_class,nsubj,zei,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-146.2629-147.9522,n000260,2,substitution,één,NUM,closed_class,nummod,ik,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-146.2629-147.9522,n000260,3,substitution,brief,NOUN,open_class,ROOT,breng,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-147.9522-149.5443,n000260,0,deletion,'s,DET,closed_class,amod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-147.9522-149.5443,n000260,1,substitution,avonds,NOUN,open_class,fixed,zijn,AUX,closed_class,cop
read,chirp,A2,n000260-fn000682-147.9522-149.5443,n000260,2,substitution,zes,NUM,closed_class,ROOT,we,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-147.9522-149.5443,n000260,3,substitution,uur,NOUN,open_class,fixed,succesvol,ADJ,open_class,ROOT
read,chirp,A2,n000260-fn000682-147.9522-149.5443,n000260,5,substitution,die,PRON,closed_class,parataxis,de,DET,closed_class,fixed
read,chirp,A2,n000260-fn000682-149.5443-151.7852,n000260,0,deletion,bos,NOUN,open_class,nsubj,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-149.5443-151.7852,n000260,1,substitution,doet,VERB,open_class,ROOT,post,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-149.5443-151.7852,n000260,2,substitution,kom,VERB,open_class,compound:prt,twee,NUM,closed_class,ROOT
read,chirp,A2,n000260-fn000682-15.5440-16.4919,n000260,0,substitution,oké,ADJ,open_class,ROOT,ja,INTJ,open_class,ROOT
read,chirp,A2,n000260-fn000682-151.7852-154.5683,n000260,2,insertion,<ins>,<ins>,<ins>,<ins>,ben,AUX,closed_class,cop
read,chirp,A2,n000260-fn000682-151.7852-154.5683,n000260,3,substitution,binnen,ADP,closed_class,case,ik,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-151.7852-154.5683,n000260,6,substitution,volgende,VERB,open_class,amod,voorkeur,NOUN,open_class,acl:relcl
read,chirp,A2,n000260-fn000682-151.7852-154.5683,n000260,7,substitution,dag,NOUN,open_class,acl:relcl,dat,SCONJ,closed_class,ROOT
read,chirp,A2,n000260-fn000682-154.5683-155.2245,n000260,0,substitution,aan,ADP,closed_class,ROOT,en,CCONJ,closed_class,ROOT
read,chirp,A2,n000260-fn000682-156.3265-159.2862,n000260,1,substitution,die,PRON,closed_class,parataxis,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-156.3265-159.2862,n000260,4,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-156.3265-159.2862,n000260,5,substitution,briefbus,NOUN,open_class,parataxis,brief,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-160.2317-162.8129,n000260,0,substitution,verstroe,VERB,open_class,ROOT,verstuur,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-160.2317-162.8129,n000260,3,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-163.4084-164.9640,n000260,0,substitution,pakketten,NOUN,open_class,nsubj,pakket,NOUN,open_class,nsubj
read,chirp,A2,n000260-fn000682-163.4084-164.9640,n000260,1,substitution,zijn,VERB,open_class,ROOT,is,VERB,open_class,cop
read,chirp,A2,n000260-fn000682-163.4084-164.9640,n000260,3,insertion,<ins>,<ins>,<ins>,<ins>,hier,ADV,open_class,advmod
read,chirp,A2,n000260-fn000682-164.9640-167.4718,n000260,2,substitution,en,CCONJ,closed_class,cc,in,ADP,closed_class,case
read,chirp,A2,n000260-fn000682-175.0680-177.3559,n000260,0,substitution,één,NUM,closed_class,nummod,het,DET,closed_class,det
read,chirp,A2,n000260-fn000682-175.0680-177.3559,n000260,1,substitution,gemeente,NOUN,open_class,nsubj,middel,NOUN,open_class,nsubj
read,chirp,A2,n000260-fn000682-175.0680-177.3559,n000260,3,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-175.0680-177.3559,n000260,4,substitution,stad,NOUN,open_class,ROOT,start,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-175.0680-177.3559,n000260,6,deletion,één,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-175.0680-177.3559,n000260,7,substitution,drop,SYM,other,conj,een,DET,closed_class,conj
read,chirp,A2,n000260-fn000682-177.3559-178.4253,n000260,0,substitution,of,CCONJ,closed_class,cc,op,ADP,closed_class,case
read,chirp,A2,n000260-fn000682-177.3559-178.4253,n000260,1,substitution,één,NUM,closed_class,nummod,je,PRON,closed_class,nmod:poss
read,chirp,A2,n000260-fn000682-177.3559-178.4253,n000260,2,substitution,paar,NOUN,open_class,ROOT,pa,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-178.4253-180.4185,n000260,1,deletion,droppen,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-178.4253-180.4185,n000260,2,substitution,samen,ADV,open_class,amod,druppelsamen,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-180.9654-182.2779,n000260,0,substitution,ambietenaren,NOUN,open_class,ROOT,ambtenaren,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-182.2779-184.7862,n000260,1,deletion,die,DET,closed_class,det,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-182.2779-184.7862,n000260,2,substitution,gemeente,NOUN,open_class,ROOT,documenten,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-184.7862-186.5970,n000260,1,deletion,kinder,NOUN,open_class,nsubj,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-184.7862-186.5970,n000260,2,deletion,naar,ADP,closed_class,case,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-184.7862-186.5970,n000260,3,substitution,school,NOUN,open_class,nmod,kinderen,NOUN,open_class,nsubj
read,chirp,A2,n000260-fn000682-184.7862-186.5970,n000260,4,substitution,gaan,VERB,open_class,ROOT,schrokken,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-187.0710-188.3106,n000260,0,insertion,<ins>,<ins>,<ins>,<ins>,je,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-187.0710-188.3106,n000260,1,substitution,die,DET,closed_class,det,kan,AUX,closed_class,aux
read,chirp,A2,n000260-fn000682-187.0710-188.3106,n000260,2,substitution,gemeente,NOUN,open_class,nsubj,meten,VERB,open_class,acl
read,chirp,A2,n000260-fn000682-187.0710-188.3106,n000260,3,substitution,houdt,VERB,open_class,ROOT,hout,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-188.3106-190.2673,n000260,0,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-188.3106-190.2673,n000260,1,substitution,stad,NOUN,open_class,ROOT,distansschroom,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-188.3106-190.2673,n000260,3,substitution,zorgt,VERB,open_class,conj,socht,NOUN,open_class,conj
read,chirp,A2,n000260-fn000682-190.2673-191.5312,n000260,0,deletion,voor,ADP,closed_class,case,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-190.2673-191.5312,n000260,1,substitution,goede,ADJ,open_class,ROOT,poephoede,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-191.5312-194.0638,n000260,0,substitution,straten,NOUN,open_class,ROOT,straat,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-191.5312-194.0638,n000260,2,substitution,fietspaden,NOUN,open_class,conj,fietspaarden,NOUN,open_class,conj
read,chirp,A2,n000260-fn000682-194.5627-196.1688,n000260,0,deletion,ook,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-194.5627-196.1688,n000260,1,substitution,zorgt,VERB,open_class,ROOT,hoezo,PROPN,open_class,ROOT
read,chirp,A2,n000260-fn000682-194.5627-196.1688,n000260,3,substitution,gemeente,NOUN,open_class,nsubj,gematteerd,VERB,open_class,acl:relcl
read,chirp,A2,n000260-fn000682-196.1688-198.0622,n000260,1,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-196.1688-198.0622,n000260,2,substitution,bomen,NOUN,open_class,ROOT,boom,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-196.1688-198.0622,n000260,4,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-196.1688-198.0622,n000260,5,substitution,parken,NOUN,open_class,conj,pakken,NOUN,open_class,conj
read,chirp,A2,n000260-fn000682-198.6019-200.9425,n000260,0,deletion,'t,PRON,closed_class,expl,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-198.6019-200.9425,n000260,1,deletion,is,AUX,closed_class,cop,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-198.6019-200.9425,n000260,3,deletion,dat,SCONJ,closed_class,ROOT,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-200.9425-202.5498,n000260,0,insertion,<ins>,<ins>,<ins>,<ins>,hier,ADV,open_class,obl
read,chirp,A2,n000260-fn000682-200.9425-202.5498,n000260,1,insertion,<ins>,<ins>,<ins>,<ins>,voor,ADP,closed_class,case
read,chirp,A2,n000260-fn000682-200.9425-202.5498,n000260,2,substitution,er,ADV,open_class,ROOT,doen,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-200.9425-202.5498,n000260,3,substitution,voldoende,DET,closed_class,det,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-208.4974-210.9888,n000260,1,substitution,veel,DET,closed_class,det,verdien,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-208.4974-210.9888,n000260,2,substitution,dingen,NOUN,open_class,obl,je,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-208.4974-210.9888,n000260,7,deletion,naar,ADP,closed_class,ROOT,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-210.9888-212.5079,n000260,0,deletion,naar,ADP,closed_class,case,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-210.9888-212.5079,n000260,1,deletion,één,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-210.9888-212.5079,n000260,2,substitution,balie,NOUN,open_class,ROOT,naiebali,ADJ,open_class,ROOT
read,chirp,A2,n000260-fn000682-215.2303-217.9769,n000260,0,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-215.2303-217.9769,n000260,2,deletion,of,CCONJ,closed_class,cc,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-215.2303-217.9769,n000260,3,substitution,naar,ADP,closed_class,case,opende,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-215.2303-217.9769,n000260,5,insertion,<ins>,<ins>,<ins>,<ins>,pot,NOUN,open_class,obj
read,chirp,A2,n000260-fn000682-215.2303-217.9769,n000260,6,substitution,postkantoor,NOUN,open_class,conj,cartoon,NOUN,open_class,nmod
read,chirp,A2,n000260-fn000682-217.9769-220.6188,n000260,0,deletion,meestal,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-217.9769-220.6188,n000260,1,substitution,zijn,VERB,open_class,ROOT,mijn,PRON,closed_class,nmod:poss
read,chirp,A2,n000260-fn000682-217.9769-220.6188,n000260,2,substitution,er,ADV,open_class,advmod,paspoortje,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-217.9769-220.6188,n000260,4,substitution,meer,DET,closed_class,det,mee,ADP,closed_class,case
read,chirp,A2,n000260-fn000682-220.6188-222.4904,n000260,3,insertion,<ins>,<ins>,<ins>,<ins>,was,AUX,closed_class,cop
read,chirp,A2,n000260-fn000682-220.6188-222.4904,n000260,4,substitution,wachten,VERB,open_class,ROOT,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-220.6188-222.4904,n000260,5,substitution,tot,ADP,closed_class,case,toets,NOUN,open_class,obj
read,chirp,A2,n000260-fn000682-222.4904-224.2040,n000260,2,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-222.4904-224.2040,n000260,3,substitution,beurt,NOUN,open_class,ROOT,brood,NOUN,open_class,obl
read,chirp,A2,n000260-fn000682-224.6827-227.1863,n000260,1,substitution,kunt,AUX,closed_class,aux,kan,AUX,closed_class,aux
read,chirp,A2,n000260-fn000682-224.6827-227.1863,n000260,5,substitution,andere,ADJ,open_class,amod,anders,ADJ,open_class,amod
read,chirp,A2,n000260-fn000682-227.1863-228.4502,n000260,0,substitution,want,CCONJ,closed_class,cc,wat,PRON,closed_class,obj
read,chirp,A2,n000260-fn000682-227.1863-228.4502,n000260,1,substitution,dan,ADV,open_class,advmod,heb,AUX,closed_class,ROOT
read,chirp,A2,n000260-fn000682-227.1863-228.4502,n000260,2,substitution,ben,AUX,closed_class,ROOT,je,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-228.4502-230.3826,n000260,2,substitution,plaats,NOUN,open_class,parataxis,plak,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-234.4100-236.0385,n000260,0,deletion,soms,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-234.4100-236.0385,n000260,1,deletion,kan,AUX,closed_class,ROOT,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-234.4100-236.0385,n000260,2,substitution,je,PRON,closed_class,nsubj,sommige,DET,closed_class,ROOT
read,chirp,A2,n000260-fn000682-236.0385-237.8979,n000260,0,insertion,<ins>,<ins>,<ins>,<ins>,nummer,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-236.0385-237.8979,n000260,1,substitution,number,SYM,other,nummod,nummer,NOUN,open_class,nmod
read,chirp,A2,n000260-fn000682-236.0385-237.8979,n000260,2,substitution,nummertje,NOUN,open_class,ROOT,tien,NUM,closed_class,ROOT
read,chirp,A2,n000260-fn000682-237.8979-239.2713,n000260,2,deletion,één,NUM,closed_class,obl,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-239.2713-240.1463,n000260,0,substitution,apparaat,NOUN,open_class,ROOT,apparaten,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-240.1463-241.9011,n000260,4,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-241.9011-244.0400,n000260,0,insertion,<ins>,<ins>,<ins>,<ins>,zijn,AUX,closed_class,cop
read,chirp,A2,n000260-fn000682-241.9011-244.0400,n000260,1,substitution,zien,VERB,open_class,ROOT,wel,ADV,open_class,advmod
read,chirp,A2,n000260-fn000682-241.9011-244.0400,n000260,2,substitution,welk,DET,closed_class,det,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-241.9011-244.0400,n000260,4,substitution,aan,ADP,closed_class,case,en,CCONJ,closed_class,cc
read,chirp,A2,n000260-fn000682-241.9011-244.0400,n000260,6,deletion,beurt,NOUN,open_class,obl,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-241.9011-244.0400,n000260,7,substitution,is,AUX,closed_class,cop,bruis,NOUN,open_class,conj
read,chirp,A2,n000260-fn000682-244.8300-246.9446,n000260,0,deletion,als,SCONJ,closed_class,mark,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-244.8300-246.9446,n000260,2,insertion,<ins>,<ins>,<ins>,<ins>,is,AUX,closed_class,cop
read,chirp,A2,n000260-fn000682-244.8300-246.9446,n000260,4,substitution,erg,ADJ,open_class,advmod,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-244.8300-246.9446,n000260,6,deletion,droe,NOUN,open_class,ROOT,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-246.9446-249.7763,n000260,1,substitution,jou,PRON,closed_class,nmod:poss,jouw,PRON,closed_class,nmod:poss
read,chirp,A2,n000260-fn000682-246.9446-249.7763,n000260,3,substitution,aan,ADP,closed_class,case,en,CCONJ,closed_class,cc
read,chirp,A2,n000260-fn000682-246.9446-249.7763,n000260,4,substitution,die,DET,closed_class,det,de,DET,closed_class,det
read,chirp,A2,n000260-fn000682-246.9446-249.7763,n000260,5,substitution,broer,NOUN,open_class,nmod,bruid,NOUN,open_class,conj
read,chirp,A2,n000260-fn000682-250.2307-252.9159,n000260,2,substitution,wel,ADV,open_class,advmod,weer,ADV,open_class,advmod
read,chirp,A2,n000260-fn000682-250.2307-252.9159,n000260,4,deletion,één,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-250.2307-252.9159,n000260,5,substitution,boodschapje,NOUN,open_class,obj,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-250.2307-252.9159,n000260,6,substitution,gaan,VERB,open_class,ROOT,bos,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-250.2307-252.9159,n000260,7,substitution,doen,VERB,open_class,xcomp,kapucijnen,NOUN,open_class,nmod
read,chirp,A2,n000260-fn000682-252.9159-254.5329,n000260,0,deletion,maar,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-252.9159-254.5329,n000260,1,deletion,niet,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-252.9159-254.5329,n000260,2,substitution,te,ADV,open_class,advmod,mannetje,NOUN,open_class,obl
read,chirp,A2,n000260-fn000682-254.5329-256.8542,n000260,2,insertion,<ins>,<ins>,<ins>,<ins>,je,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-254.5329-256.8542,n000260,4,substitution,number,SYM,other,advcl,nummer,NOUN,open_class,obj
read,chirp,A2,n000260-fn000682-254.5329-256.8542,n000260,5,substitution,geweest,AUX,closed_class,cop,geeft,VERB,open_class,ROOT
read,chirp,A2,n000260-fn000682-256.8542-259.2393,n000260,3,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
read,chirp,A2,n000260-fn000682-256.8542-259.2393,n000260,5,substitution,number,NOUN,open_class,obj,nummer,NOUN,open_class,obj
read,chirp,A2,n000260-fn000682-26.6690-27.4271,n000260,0,substitution,lezen,VERB,open_class,ROOT,lizze,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-263.0919-264.8176,n000260,3,substitution,één,NUM,closed_class,ROOT,een,DET,closed_class,ROOT
read,chirp,A2,n000260-fn000682-264.8176-266.8154,n000260,0,deletion,apart,ADJ,open_class,amod,<del>,<del>,<del>,<del>
read,chirp,A2,n000260-fn000682-264.8176-266.8154,n000260,1,substitution,woord,NOUN,open_class,ROOT,apartwoord,NOUN,open_class,ROOT
read,chirp,A2,n000260-fn000682-264.8176-266.8154,n000260,3,substitution,gezin,NOUN,open_class,nmod,zijn,PRON,closed_class,cop
read,chirp,A2,n000260-fn000682-266.8154-268.4804,n000260,0,substitution,één,NUM,closed_class,nummod,ik,PRON,closed_class,nsubj
read,chirp,A2,n000260-fn000682-266.8154-268.4804,n000260,1,substitution,gezin,NOUN,open_class,nsubj,ben,AUX,closed_class,cop
read,chirp,A2,n000260-fn000682-266.8154-268.4804,n000260,2,substitution,bestaat,VERB,open_class,ROOT,niet,ADV,open_class,advmod
read,chirp,A2,n000260-fn000682-266.8154-268.4804,n000260,3,substitution,uit,ADP,closed_class,compound:prt,best,ADJ,open_class,ROOT
