utterance_id,token_index,error_type,source_word,source_pos,source_dep,destination_word,destination_pos,destination_dep
n000261-fn000685-32.0039-34.0058,1,substitution,met,ADP,case,zijn,AUX,cop
n000261-fn000685-32.0039-34.0058,2,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-324.5923-327.2260,4,substitution,slingers,NOUN,obj,slangers,NOUN,obj
n000261-fn000685-330.6695-333.5606,4,deletion,n,DET,det,<del>,<del>,<del>
n000261-fn000685-334.0615-336.9711,3,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-334.0615-336.9711,5,substitution,deuk,NOUN,nsubj,duik,NOUN,nsubj
n000261-fn000685-334.0615-336.9711,7,substitution,je,PRON,nmod:poss,uw,PRON,nmod:poss
n000261-fn000685-341.4856-344.0249,1,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-341.4856-344.0249,8,substitution,bage,NOUN,obl,bakken,VERB,obl
n000261-fn000685-344.0249-345.2346,1,substitution,letten,VERB,ROOT,leten,ADJ,amod
n000261-fn000685-345.8384-347.8087,2,substitution,één,NUM,nummod,geen,DET,det
n000261-fn000685-35.9704-38.8905,5,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-35.9704-38.8905,7,substitution,blomen,NOUN,xcomp,bloemen,NOUN,obj
n000261-fn000685-350.0421-351.1831,0,substitution,mouwen,NOUN,ROOT,mooi,ADJ,advmod
n000261-fn000685-350.0421-351.1831,1,substitution,mouwen,NOUN,ROOT,mooi,ADJ,ROOT
n000261-fn000685-352.1644-354.3520,0,substitution,'t,DET,det,het,DET,det
n000261-fn000685-355.0727-356.8299,5,substitution,fiest,NOUN,ROOT,vis,NOUN,appos
n000261-fn000685-356.8299-358.0157,0,insertion,<ins>,<ins>,<ins>,je,PRON,nmod:poss
n000261-fn000685-356.8299-358.0157,1,insertion,<ins>,<ins>,<ins>,fiets,VERB,ROOT
n000261-fn000685-356.8299-358.0157,2,substitution,fietsist,NOUN,ROOT,eerst,ADV,advmod
n000261-fn000685-366.4464-368.6855,4,substitution,half,ADJ,obl,twee,NUM,obl
n000261-fn000685-366.4464-368.6855,5,substitution,drie,NUM,fixed,dertig,NUM,fixed
n000261-fn000685-369.8596-371.7258,0,deletion,in,ADP,case,<del>,<del>,<del>
n000261-fn000685-369.8596-371.7258,3,deletion,te,ADP,mark,<del>,<del>,<del>
n000261-fn000685-369.8596-371.7258,4,deletion,zetten,VERB,ROOT,<del>,<del>,<del>
n000261-fn000685-372.6780-374.1609,2,substitution,belooft,VERB,ROOT,beloofd,VERB,ROOT
n000261-fn000685-376.7518-378.2748,0,deletion,na,ADP,mark,<del>,<del>,<del>
n000261-fn000685-376.7518-378.2748,1,deletion,te,ADP,mark,<del>,<del>,<del>
n000261-fn000685-376.7518-378.2748,2,deletion,ko,NOUN,fixed,<del>,<del>,<del>
n000261-fn000685-380.7799-382.5030,0,substitution,één,NUM,nummod,in,ADP,case
n000261-fn000685-380.7799-382.5030,1,substitution,middagje,NOUN,ROOT,mijn,PRON,nmod:poss
n000261-fn000685-380.7799-382.5030,2,substitution,uit,ADP,case,dagje,NOUN,ROOT
n000261-fn000685-382.5030-384.6523,0,substitution,in,ADP,ROOT,en,CCONJ,ROOT
n000261-fn000685-382.5030-384.6523,2,substitution,doet,VERB,conj,dus,ADV,conj
n000261-fn000685-382.5030-384.6523,4,substitution,dutje,NOUN,obl,dutch,SYM,parataxis
n000261-fn000685-387.5434-390.6952,0,substitution,tracht,VERB,ROOT,draagt,VERB,ROOT
n000261-fn000685-387.5434-390.6952,2,deletion,wild,ADJ,obl,<del>,<del>,<del>
n000261-fn000685-387.5434-390.6952,3,substitution,bewe,ADJ,acl,zijn,PRON,nmod:poss
n000261-fn000685-387.5434-390.6952,4,substitution,bewegingen,NOUN,obl,wereldbewegingen,VERB,obl
n000261-fn000685-39.8428-40.3146,0,substitution,bloemen,NOUN,ROOT,bloem,NOUN,ROOT
n000261-fn000685-390.6952-392.2480,1,deletion,k,SYM,nmod,<del>,<del>,<del>
n000261-fn000685-390.6952-392.2480,2,substitution,kuilen,NOUN,ROOT,keulen,PROPN,ROOT
n000261-fn000685-392.2480-394.0011,0,substitution,in,ADP,case,en,CCONJ,cc
n000261-fn000685-392.2480-394.0011,3,substitution,te,ADP,mark,om,ADP,ROOT
n000261-fn000685-392.2480-394.0011,4,substitution,omzeilen,VERB,ROOT,zijn,PRON,fixed
n000261-fn000685-398.0764-399.6411,5,substitution,halen,VERB,ROOT,gaan,VERB,ROOT
n000261-fn000685-404.4539-406.4218,0,substitution,vitrage,NOUN,ROOT,vertragen,VERB,ROOT
n000261-fn000685-406.4218-408.9452,0,deletion,ouderwest,NOUN,ROOT,<del>,<del>,<del>
n000261-fn000685-406.4218-408.9452,1,substitution,en,CCONJ,cc,ouderwets,ADJ,advmod
n000261-fn000685-406.4218-408.9452,2,substitution,past,VERB,conj,aanpast,VERB,ROOT
n000261-fn000685-406.4218-408.9452,5,deletion,één,NUM,nummod,<del>,<del>,<del>
n000261-fn000685-406.4218-408.9452,6,substitution,m,SYM,obl,een,DET,ROOT
n000261-fn000685-411.0630-412.9451,0,deletion,de,DET,det,<del>,<del>,<del>
n000261-fn000685-412.9451-415.8912,1,substitution,allang,ADV,advmod,online,ADJ,advmod
n000261-fn000685-412.9451-415.8912,5,deletion,de,DET,det,<del>,<del>,<del>
n000261-fn000685-412.9451-415.8912,7,substitution,mark,NOUN,advcl,maken,VERB,ROOT
n000261-fn000685-416.7370-417.9843,0,insertion,<ins>,<ins>,<ins>,in,ADP,case
n000261-fn000685-416.7370-417.9843,1,substitution,één,NUM,nummod,de,DET,det
n000261-fn000685-416.7370-417.9843,2,substitution,bikkeertj,NOUN,ROOT,keuken,NOUN,ROOT
n000261-fn000685-418.6191-421.7740,0,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-418.6191-421.7740,1,substitution,bekertje,NOUN,ROOT,blikje,NOUN,ROOT
n000261-fn000685-418.6191-421.7740,3,deletion,choco,NOUN,nmod,<del>,<del>,<del>
n000261-fn000685-418.6191-421.7740,4,substitution,chocolademelke,ADJ,fixed,chocolademelk,NOUN,nmod
n000261-fn000685-421.7740-423.0458,0,deletion,moet,AUX,aux,<del>,<del>,<del>
n000261-fn000685-421.7740-423.0458,1,deletion,je,PRON,nsubj,<del>,<del>,<del>
n000261-fn000685-421.7740-423.0458,2,substitution,wel,ADV,advmod,mutuïele,ADJ,amod
n000261-fn000685-421.7740-423.0458,3,substitution,lusten,VERB,ROOT,lust,NOUN,ROOT
n000261-fn000685-424.2538-426.5231,2,substitution,gezeur,NOUN,obl,gezelschap,NOUN,obl
n000261-fn000685-424.2538-426.5231,5,substitution,nu,ADV,advmod,niet,ADV,advmod
n000261-fn000685-427.6646-430.2413,1,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-430.8336-433.6904,1,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-434.1652-434.9063,0,insertion,<ins>,<ins>,<ins>,op,ADP,case
n000261-fn000685-434.1652-434.9063,1,substitution,opbe,ADJ,ROOT,honderd,NUM,ROOT
n000261-fn000685-435.6751-437.9457,0,deletion,opberg,NOUN,nsubj,<del>,<del>,<del>
n000261-fn000685-435.6751-437.9457,1,substitution,ruimte,NOUN,obj,opbrengst,NOUN,obj
n000261-fn000685-437.9457-439.0555,0,substitution,opbergruimte,NOUN,ROOT,opbegraven,NOUN,ROOT
n000261-fn000685-444.2491-445.9906,0,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-444.2491-445.9906,3,deletion,de,DET,det,<del>,<del>,<del>
n000261-fn000685-444.2491-445.9906,4,substitution,s,NOUN,nmod,dus,ADV,amod
n000261-fn000685-445.9906-448.4132,3,substitution,schip,NOUN,obj,schep,NOUN,obj
n000261-fn000685-448.9451-449.6571,0,substitution,kapsiezen,NOUN,ROOT,kapsalon,NOUN,ROOT
n000261-fn000685-450.9783-451.6818,0,substitution,kapseizen,NOUN,ROOT,kapsalon,NOUN,ROOT
n000261-fn000685-453.3632-455.8364,2,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-453.3632-455.8364,3,substitution,stukje,NOUN,parataxis,stookje,NOUN,obl
n000261-fn000685-455.8364-458.2051,0,insertion,<ins>,<ins>,<ins>,lipt,VERB,ROOT
n000261-fn000685-455.8364-458.2051,1,substitution,liept,NOUN,ROOT,het,PRON,ROOT
n000261-fn000685-455.8364-458.2051,2,substitution,'t,DET,det,een,DET,det
n000261-fn000685-458.8828-460.4904,0,substitution,muisje,NOUN,ROOT,meisje,NOUN,ROOT
n000261-fn000685-458.8828-460.4904,1,substitution,keurig,ADJ,amod,kuurig,ADJ,appos
n000261-fn000685-458.8828-460.4904,4,deletion,bval,NOUN,nmod,<del>,<del>,<del>
n000261-fn000685-461.2797-463.2014,0,substitution,het,PRON,nsubj,hij,PRON,nsubj
n000261-fn000685-461.2797-463.2014,1,substitution,ziet,VERB,ROOT,zit,VERB,ROOT
n000261-fn000685-461.2797-463.2014,4,substitution,uit,ADP,compound:prt,huis,NOUN,obl
n000261-fn000685-461.2797-463.2014,6,substitution,'t,PRON,advmod,zit,VERB,ROOT
n000261-fn000685-466.7220-468.2577,2,substitution,groute,ADJ,amod,grote,ADJ,amod
n000261-fn000685-469.1241-471.2128,0,substitution,lekkage,NOUN,nsubj,lekage,NOUN,ROOT
n000261-fn000685-469.1241-471.2128,3,substitution,dure,ADJ,amod,duur,ADJ,xcomp
n000261-fn000685-469.1241-471.2128,4,substitution,behang,NOUN,ROOT,behangen,VERB,ROOT
n000261-fn000685-471.2128-472.6620,1,insertion,<ins>,<ins>,<ins>,de,DET,det
n000261-fn000685-471.2128-472.6620,2,substitution,vervangingen,NOUN,ROOT,verpanningen,NOUN,ROOT
n000261-fn000685-474.2405-477.1488,0,deletion,geduul,NOUN,ROOT,<del>,<del>,<del>
n000261-fn000685-48.7596-50.0611,0,deletion,de,DET,det,<del>,<del>,<del>
n000261-fn000685-48.7596-50.0611,3,substitution,één,NUM,nmod,een,DET,ROOT
n000261-fn000685-485.3054-486.9697,0,substitution,één,NUM,nummod,een,DET,det
n000261-fn000685-488.0421-491.2794,0,substitution,honderdeen,ADV,ROOT,honderdéén,ADJ,amod
n000261-fn000685-488.0421-491.2794,4,insertion,<ins>,<ins>,<ins>,één,NUM,nummod
n000261-fn000685-488.0421-491.2794,5,substitution,elkaar,PRON,obl,kar,NOUN,obl
n000261-fn000685-492.1461-494.2480,2,substitution,premie,NOUN,ROOT,premier,NOUN,ROOT
n000261-fn000685-496.6363-498.9697,1,substitution,aus,PROPN,appos,uit,ADP,amod
n000261-fn000685-499.5874-501.4061,3,substitution,flatje,NOUN,xcomp,flatschiet,NOUN,xcomp
n000261-fn000685-50.0611-52.2500,3,substitution,nederland,PROPN,nmod,nederlands,PROPN,nmod
n000261-fn000685-501.4061-503.5737,2,substitution,ze,PRON,nsubj,zo,ADV,fixed
n000261-fn000685-501.4061-503.5737,3,substitution,één,NUM,nummod,in,ADP,case
n000261-fn000685-501.4061-503.5737,4,substitution,leuke,ADJ,amod,leuk,ADJ,amod
n000261-fn000685-505.5274-508.3875,1,substitution,beurs,NOUN,nsubj,buur,NOUN,ROOT
n000261-fn000685-511.6904-513.6583,0,substitution,uit,ADP,case,als,SCONJ,mark
n000261-fn000685-511.6904-513.6583,2,insertion,<ins>,<ins>,<ins>,noot,NOUN,nsubj
n000261-fn000685-511.6904-513.6583,3,substitution,notering,NOUN,obl,serie,NOUN,nmod
n000261-fn000685-511.6904-513.6583,5,substitution,halen,VERB,ROOT,hard,ADJ,ROOT
n000261-fn000685-514.6363-516.2719,3,deletion,jeroe,PROPN,nmod,<del>,<del>,<del>
n000261-fn000685-516.7523-518.6769,0,substitution,jeron,PROPN,nsubj,jeroen,PROPN,nsubj
n000261-fn000685-520.8696-522.0129,0,substitution,uitgestippeld,VERB,ROOT,uitsteld,PROPN,ROOT
n000261-fn000685-55.3704-57.6540,2,substitution,één,NUM,obl,een,DET,det
n000261-fn000685-55.3704-57.6540,3,substitution,lager,ADJ,amod,lage,ADJ,amod
n000261-fn000685-61.6895-64.1430,1,deletion,groe,NOUN,ROOT,<del>,<del>,<del>
n000261-fn000685-61.6895-64.1430,2,substitution,groente,NOUN,appos,grond,NOUN,ROOT
n000261-fn000685-61.6895-64.1430,4,insertion,<ins>,<ins>,<ins>,voor,ADP,case
n000261-fn000685-66.2634-67.6690,0,substitution,en,CCONJ,cc,een,DET,det
n000261-fn000685-66.2634-67.6690,1,substitution,duur,ADJ,ROOT,buurvrouw,NOUN,obj
n000261-fn000685-66.2634-67.6690,2,substitution,artikelen,NOUN,ROOT,zeiken,VERB,ROOT
n000261-fn000685-78.2878-80.7581,5,substitution,spullen,NOUN,obl,spoelen,VERB,ROOT
n000261-fn000685-80.7581-81.4419,0,deletion,nieuw,ADJ,ROOT,<del>,<del>,<del>
n000261-fn000685-80.7581-81.4419,1,substitution,zijn,AUX,cop,musea,NOUN,ROOT
n000261-fn000685-81.8857-83.0867,1,substitution,spullen,NOUN,ROOT,spoelen,VERB,ROOT
n000261-fn000685-87.9972-90.7253,6,deletion,vra,NOUN,ROOT,<del>,<del>,<del>
n000261-fn000685-91.8225-94.7779,0,deletion,nooist,NOUN,ROOT,<del>,<del>,<del>
n000261-fn000685-91.8225-94.7779,1,substitution,de,DET,det,mooiste,ADJ,amod
n000261-fn000685-91.8225-94.7779,4,substitution,je,PRON,nsubj,u,PRON,nsubj
n000261-fn000685-97.0685-99.3849,6,substitution,spullen,NOUN,obj,poeder,NOUN,obj
n000261-fn000685-99.3849-101.1639,1,insertion,<ins>,<ins>,<ins>,in,ADP,advcl
n000261-fn000685-99.3849-101.1639,2,substitution,één,NUM,nummod,zei,VERB,ROOT
n000261-fn000685-99.3849-101.1639,3,substitution,cd,NOUN,advcl,de,DET,det
n000261-fn000685-99.3849-101.1639,4,substitution,speel,VERB,ROOT,spijt,NOUN,nsubj
n000262-fn000688-102.2813-103.3794,0,deletion,voor,ADP,case,<del>,<del>,<del>
n000262-fn000688-102.2813-103.3794,1,substitution,betaalt,VERB,ROOT,voorbetaald,ADV,ROOT
n000262-fn000688-109.9507-112.1966,1,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-117.3044-119.9381,4,substitution,vi,PROPN,ROOT,via,ADP,compound:prt
n000262-fn000688-119.9381-121.8031,2,insertion,<ins>,<ins>,<ins>,brief,NOUN,ROOT
n000262-fn000688-119.9381-121.8031,3,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000262-fn000688-119.9381-121.8031,4,substitution,brievenbus,NOUN,ROOT,bus,NOUN,conj
n000262-fn000688-122.4379-123.6561,2,substitution,één,NUM,nummod,in,ADP,case
n000262-fn000688-124.3682-126.1526,1,substitution,'s,DET,amod,s,NOUN,nmod
n000262-fn000688-126.1526-127.4514,0,insertion,<ins>,<ins>,<ins>,of,SCONJ,mark
n000262-fn000688-127.4514-129.7338,4,insertion,<ins>,<ins>,<ins>,in,ADP,case
n000262-fn000688-127.4514-129.7338,5,substitution,nederlan,PROPN,obl,nederland,PROPN,obl
n000262-fn000688-132.5472-135.1686,5,insertion,<ins>,<ins>,<ins>,brief,NOUN,obl
n000262-fn000688-132.5472-135.1686,6,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000262-fn000688-132.5472-135.1686,7,substitution,brievenbus,NOUN,obl,post,NOUN,conj
n000262-fn000688-138.4872-139.4396,0,deletion,in,ADP,case,<del>,<del>,<del>
n000262-fn000688-138.4872-139.4396,1,substitution,één,NUM,nummod,name,NOUN,ROOT
n000262-fn000688-138.4872-139.4396,2,substitution,pakket,NOUN,ROOT,packet,SYM,ROOT
n000262-fn000688-142.4683-143.3462,0,substitution,en,CCONJ,cc,in,ADP,case
n000262-fn000688-143.3462-144.3585,0,substitution,jij,PRON,nsubj,ik,PRON,nsubj
n000262-fn000688-143.3462-144.3585,1,substitution,kunt,AUX,ROOT,ont,VERB,ROOT
n000262-fn000688-144.3585-146.6059,0,substitution,ze,PRON,ROOT,zeg,VERB,ROOT
n000262-fn000688-144.3585-146.6059,2,substitution,allerlei,DET,det,alle,DET,det
n000262-fn000688-144.3585-146.6059,3,substitution,dingen,NOUN,ROOT,leidingen,NOUN,obl
n000262-fn000688-146.6059-147.7762,0,insertion,<ins>,<ins>,<ins>,hebben,AUX,ROOT
n000262-fn000688-146.6059-147.7762,1,insertion,<ins>,<ins>,<ins>,wij,PRON,nsubj
n000262-fn000688-146.6059-147.7762,2,substitution,gebruiken,VERB,ROOT,geen,DET,obj
n000262-fn000688-151.3108-151.8819,0,substitution,een,DET,det,en,CCONJ,cc
n000262-fn000688-151.3108-151.8819,1,substitution,gem,PROPN,ROOT,hem,PRON,ROOT
n000262-fn000688-151.8819-153.9528,3,substitution,ene,DET,det,een,DET,det
n000262-fn000688-151.8819-153.9528,4,substitution,stad,NOUN,ROOT,staat,NOUN,ROOT
n000262-fn000688-153.9528-155.0631,1,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-155.0631-157.3108,1,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-16.7838-18.1074,0,substitution,veel,DET,det,vier,NUM,nummod
n000262-fn000688-161.1838-164.0602,5,deletion,e,SYM,obl,<del>,<del>,<del>
n000262-fn000688-166.0250-168.5631,2,substitution,e,NOUN,appos,is,AUX,cop
n000262-fn000688-166.0250-168.5631,5,substitution,zorg,NOUN,conj,zorgt,VERB,conj
n000262-fn000688-169.0264-171.6733,0,insertion,<ins>,<ins>,<ins>,hoe,ADV,ROOT
n000262-fn000688-169.0264-171.6733,1,substitution,goede,ADJ,amod,de,DET,det
n000262-fn000688-175.1478-176.2664,0,substitution,en,CCONJ,cc,in,ADP,case
n000262-fn000688-175.1478-176.2664,2,substitution,parken,NOUN,ROOT,parking,NOUN,ROOT
n000262-fn000688-186.1869-187.4879,0,deletion,voor,ADP,case,<del>,<del>,<del>
n000262-fn000688-186.1869-187.4879,1,deletion,veel,DET,det,<del>,<del>,<del>
n000262-fn000688-186.1869-187.4879,2,deletion,dingen,NOUN,obl,<del>,<del>,<del>
n000262-fn000688-186.1869-187.4879,3,deletion,moet,AUX,ROOT,<del>,<del>,<del>
n000262-fn000688-186.1869-187.4879,4,substitution,je,PRON,nsubj,verfilming,NOUN,ROOT
n000262-fn000688-187.4879-189.4503,3,substitution,één,NUM,nummod,in,ADP,case
n000262-fn000688-187.4879-189.4503,4,substitution,balie,NOUN,ROOT,bali,NOUN,nmod
n000262-fn000688-189.4503-190.5068,0,insertion,<ins>,<ins>,<ins>,bij,ADP,ROOT
n000262-fn000688-189.4503-190.5068,1,substitution,bijvoorbeeld,ADV,ROOT,voorbaat,NOUN,fixed
n000262-fn000688-19.6162-22.0033,0,substitution,hun,PRON,nmod:poss,goeie,ADJ,amod
n000262-fn000688-19.6162-22.0033,3,substitution,hun,PRON,nmod:poss,goeie,ADJ,conj
n000262-fn000688-198.6159-200.8229,0,deletion,meestal,ADV,advmod,<del>,<del>,<del>
n000262-fn000688-198.6159-200.8229,1,deletion,zijn,VERB,ROOT,<del>,<del>,<del>
n000262-fn000688-198.6159-200.8229,2,substitution,er,ADV,advmod,mijn,PRON,nmod:poss
n000262-fn000688-198.6159-200.8229,3,substitution,al,ADV,amod,taal,NOUN,nsubj
n000262-fn000688-198.6159-200.8229,4,substitution,meer,DET,det,is,AUX,cop
n000262-fn000688-198.6159-200.8229,5,substitution,mensen,NOUN,nsubj,nederlands,PROPN,ROOT
n000262-fn000688-203.5950-205.0448,0,substitution,tot,ADP,case,toen,SCONJ,mark
n000262-fn000688-205.5886-206.6456,0,substitution,jij,PRON,nsubj,je,PRON,nsubj
n000262-fn000688-206.6456-208.6513,3,substitution,andres,ADJ,amod,anders,ADJ,amod
n000262-fn000688-217.5371-220.0647,0,deletion,soms,ADV,advmod,<del>,<del>,<del>
n000262-fn000688-217.5371-220.0647,1,substitution,kun,AUX,aux,zonder,ADP,mark
n000262-fn000688-217.5371-220.0647,3,insertion,<ins>,<ins>,<ins>,nummer,NOUN,obj
n000262-fn000688-217.5371-220.0647,4,substitution,nummertjes,NOUN,obj,te,ADP,mark
n000262-fn000688-217.5371-220.0647,5,substitution,trekken,VERB,ROOT,strekken,VERB,ROOT
n000262-fn000688-22.9530-25.9387,0,substitution,één,NUM,nummod,in,ADP,case
n000262-fn000688-22.9530-25.9387,1,substitution,verjaardag,NOUN,obj,februari,PROPN,obl
n000262-fn000688-22.9530-25.9387,4,substitution,meestal,ADV,advmod,met,ADP,case
n000262-fn000688-22.9530-25.9387,5,substitution,thuis,ADV,advmod,staltaart,NOUN,obl
n000262-fn000688-224.2578-225.7848,1,substitution,aan,ADP,appos,en,CCONJ,cc
n000262-fn000688-224.2578-225.7848,3,substitution,beurt,NOUN,fixed,deur,NOUN,conj
n000262-fn000688-226.9601-229.3293,1,deletion,eh,INTJ,parataxis,<del>,<del>,<del>
n000262-fn000688-226.9601-229.3293,2,substitution,de,DET,fixed,het,PRON,nsubj
n000262-fn000688-226.9601-229.3293,4,deletion,er,ADV,advmod,<del>,<del>,<del>
n000262-fn000688-231.9664-234.6859,0,substitution,kun,AUX,aux,kon,AUX,aux
n000262-fn000688-231.9664-234.6859,4,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-231.9664-234.6859,5,substitution,boodschap,NOUN,obj,eenborstel,NOUN,obj
n000262-fn000688-241.5695-243.1514,0,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-246.9604-248.9197,0,substitution,het,DET,det,in,ADP,case
n000262-fn000688-246.9604-248.9197,2,deletion,heeft,VERB,ROOT,<del>,<del>,<del>
n000262-fn000688-246.9604-248.9197,3,substitution,één,NUM,nummod,geef,VERB,ROOT
n000262-fn000688-246.9604-248.9197,4,substitution,apa,PROPN,obj,een,DET,ROOT
n000262-fn000688-248.9197-250.3009,0,insertion,<ins>,<ins>,<ins>,in,ADP,case
n000262-fn000688-248.9197-250.3009,1,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-248.9197-250.3009,2,substitution,apart,ADJ,amod,paar,NOUN,nmod
n000262-fn000688-25.9387-28.0937,2,substitution,gezin,NOUN,ROOT,gezien,VERB,ROOT
n000262-fn000688-250.3009-251.1760,1,substitution,gezin,NOUN,ROOT,gezien,VERB,ROOT
n000262-fn000688-251.6392-254.6076,0,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-255.6060-258.2055,0,substitution,zij,PRON,nsubj,ze,PRON,nsubj
n000262-fn000688-260.2901-261.1428,1,substitution,familie,NOUN,ROOT,family,SYM,ROOT
n000262-fn000688-262.6784-264.5720,1,deletion,n,DET,obl,<del>,<del>,<del>
n000262-fn000688-262.6784-264.5720,3,substitution,groter,ADJ,ROOT,grotere,ADJ,ROOT
n000262-fn000688-264.5720-265.9104,0,substitution,opa's,NOUN,ROOT,opas,PROPN,ROOT
n000262-fn000688-269.1331-271.1749,3,deletion,vooral,ADV,advmod,<del>,<del>,<del>
n000262-fn000688-269.1331-271.1749,4,substitution,de,DET,det,vooraleer,ADV,ROOT
n000262-fn000688-269.1331-271.1749,5,substitution,rela,NOUN,ROOT,dat,SCONJ,ROOT
n000262-fn000688-271.1749-272.4875,1,substitution,relaties,NOUN,ROOT,relaxies,NOUN,ROOT
n000262-fn000688-28.0937-30.5387,1,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-294.3256-296.0242,3,substitution,uitdrukking,NOUN,nsubj,uitdrukken,VERB,nsubj
n000262-fn000688-296.0242-297.2200,0,insertion,<ins>,<ins>,<ins>,auto,NOUN,ROOT
n000262-fn000688-296.0242-297.2200,1,substitution,uitdrukkingen,NOUN,ROOT,king,NOUN,ROOT
n000262-fn000688-302.2816-303.0570,0,insertion,<ins>,<ins>,<ins>,bij,ADP,ROOT
n000262-fn000688-302.2816-303.0570,1,substitution,bijvoorbeel,ADJ,ROOT,voorbaat,NOUN,fixed
n000262-fn000688-310.2924-311.5020,0,deletion,hoe,ADV,advmod,<del>,<del>,<del>
n000262-fn000688-310.2924-311.5020,1,substitution,iets,PRON,nsubj,goeie,ADJ,xcomp
n000262-fn000688-320.3502-322.7556,0,substitution,dichters,NOUN,nsubj,dichter,NOUN,obl
n000262-fn000688-324.2226-325.1320,0,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-327.5889-330.0081,0,substitution,woorden,NOUN,nsubj,worden,AUX,aux:pass
n000262-fn000688-330.0081-331.7270,1,insertion,<ins>,<ins>,<ins>,any,SYM,fixed
n000262-fn000688-330.0081-331.7270,2,substitution,één,NUM,nummod,day,SYM,ROOT
n000262-fn000688-330.0081-331.7270,3,substitution,idee,NOUN,ROOT,of,SYM,fixed
n000262-fn000688-330.0081-331.7270,4,substitution,ies,NOUN,appos,this,PROPN,fixed
n000262-fn000688-334.8929-336.9261,0,substitution,liedjes,NOUN,nsubj,lichaam,NOUN,nsubj
n000262-fn000688-334.8929-336.9261,3,substitution,gedichten,NOUN,obl,dieren,NOUN,xcomp
n000262-fn000688-337.3722-338.2901,1,deletion,vor,PROPN,ROOT,<del>,<del>,<del>
n000262-fn000688-337.3722-338.2901,2,substitution,is,AUX,cop,voorins,NOUN,ROOT
n000262-fn000688-345.6232-346.9186,1,deletion,liedjes,NOUN,obl,<del>,<del>,<del>
n000262-fn000688-345.6232-346.9186,2,substitution,gaat,VERB,ROOT,ieder,DET,det
n000262-fn000688-345.6232-346.9186,3,substitution,he,INTJ,nsubj,geval,NOUN,ROOT
n000262-fn000688-347.4248-350.4188,5,substitution,de,DET,det,te,ADP,mark
n000262-fn000688-347.4248-350.4188,6,substitution,woorden,NOUN,parataxis,worden,VERB,ROOT
n000262-fn000688-35.9421-37.1165,0,substitution,één,NUM,nummod,en,CCONJ,cc
n000262-fn000688-354.1768-356.6419,3,substitution,belangrijk,ADJ,ROOT,verlengd,VERB,ROOT
n000262-fn000688-362.5359-365.3733,0,substitution,onrijpe,ADJ,amod,ontreepen,NOUN,nsubj
n000262-fn000688-372.2226-373.9751,0,substitution,i,NOUN,ROOT,ik,PRON,nsubj
n000262-fn000688-374.3730-376.4754,0,substitution,er,ADV,advmod,hij,PRON,nsubj
n000262-fn000688-374.3730-376.4754,1,substitution,zit,VERB,ROOT,ziet,VERB,ROOT
n000262-fn000688-374.3730-376.4754,2,substitution,al,ADV,advmod,alleen,ADV,advmod
n000262-fn000688-374.3730-376.4754,3,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-376.4754-377.6993,3,substitution,aut,PROPN,ROOT,auto,NOUN,ROOT
n000262-fn000688-382.0607-383.9138,3,insertion,<ins>,<ins>,<ins>,is,AUX,cop
n000262-fn000688-383.9138-386.0414,0,deletion,moet,AUX,ROOT,<del>,<del>,<del>
n000262-fn000688-383.9138-386.0414,1,substitution,jij,PRON,nsubj,muziek,NOUN,ROOT
n000262-fn000688-383.9138-386.0414,3,deletion,je,PRON,obl,<del>,<del>,<del>
n000262-fn000688-386.0414-387.1857,1,substitution,letten,VERB,ROOT,laten,VERB,ROOT
n000262-fn000688-387.8634-389.6963,0,substitution,i,PROPN,ROOT,ik,PRON,nsubj
n000262-fn000688-387.8634-389.6963,2,substitution,één,NUM,nummod,een,DET,det
n000262-fn000688-389.6963-391.2092,0,substitution,trui,NOUN,ROOT,draai,NOUN,ROOT
n000262-fn000688-39.0757-40.5596,1,substitution,ze,PRON,nsubj,zij,PRON,nsubj
n000262-fn000688-392.2901-394.6698,0,substitution,het,DET,det,ge,PROPN,nsubj
n000262-fn000688-395.2789-397.5695,0,substitution,die,DET,det,de,DET,det
n000262-fn000688-395.2789-397.5695,5,substitution,fiets,NOUN,ROOT,vis,NOUN,appos
n000262-fn000688-40.5596-43.0191,4,substitution,één,NUM,nummod,een,DET,det
