utterance_id,token_index,error_type,source_word,source_pos,source_dep,destination_word,destination_pos,destination_dep
n000259-fn000678-635.0863-636.7632,1,substitution,ik,PRON,nsubj,hij,PRON,ROOT
n000259-fn000678-638.4090-639.7288,0,deletion,ga,VERB,ROOT,<del>,<del>,<del>
n000259-fn000678-638.4090-639.7288,1,substitution,ikke,PROPN,nsubj,haar,PRON,nmod:poss
n000259-fn000678-638.4090-639.7288,2,substitution,fietsen,VERB,xcomp,koffietunnel,NOUN,ROOT
n000259-fn000678-643.7504-644.9926,1,insertion,<ins>,<ins>,<ins>,we,PRON,nsubj
n000259-fn000678-643.7504-644.9926,2,insertion,<ins>,<ins>,<ins>,gaan,VERB,ROOT
n000259-fn000678-643.7504-644.9926,3,substitution,wandelen,VERB,ROOT,erom,ADV,advmod
n000259-fn000678-669.2066-670.6973,0,substitution,ikke,PROPN,ROOT,ik,PRON,nsubj
n000259-fn000678-669.2066-670.6973,1,substitution,zwem,PROPN,ROOT,geschwem,PROPN,ROOT
n000259-fn000678-670.6973-672.6227,1,insertion,<ins>,<ins>,<ins>,je,PRON,nsubj
n000259-fn000678-670.6973-672.6227,2,substitution,ikke,PROPN,fixed,kunt,AUX,aux
n000259-fn000678-670.6973-672.6227,3,substitution,zwem,PROPN,flat,zwemmen,VERB,ROOT
n000259-fn000678-68.1803-70.8044,0,deletion,ik,PRON,ROOT,<del>,<del>,<del>
n000259-fn000678-68.1803-70.8044,3,insertion,<ins>,<ins>,<ins>,ze,PRON,obj
n000259-fn000678-687.5643-689.1070,0,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000259-fn000678-687.5643-689.1070,1,substitution,effe,ADV,advmod,denk,VERB,ROOT
n000259-fn000678-687.5643-689.1070,2,substitution,kijken,VERB,ROOT,dat,SCONJ,ROOT
n000259-fn000678-689.1070-691.0324,0,deletion,al,ADV,amod,<del>,<del>,<del>
n000259-fn000678-689.1070-691.0324,1,substitution,één,NUM,nummod,ehm,ADV,ROOT
n000259-fn000678-689.1070-691.0324,2,substitution,jaar,NOUN,ROOT,ja,INTJ,fixed
n000259-fn000678-694.4861-695.0766,0,insertion,<ins>,<ins>,<ins>,he,INTJ,ROOT
n000259-fn000678-695.0766-697.3632,0,deletion,he,INTJ,mark,<del>,<del>,<del>
n000259-fn000678-695.0766-697.3632,2,insertion,<ins>,<ins>,<ins>,heeft,AUX,aux
n000259-fn000678-695.0766-697.3632,3,insertion,<ins>,<ins>,<ins>,lang,ADJ,advmod
n000259-fn000678-695.0766-697.3632,4,substitution,langer,ADJ,advmod,geduurd,VERB,ROOT
n000259-fn000678-695.0766-697.3632,5,substitution,duurt,VERB,ROOT,zo,ADV,amod
n000259-fn000678-695.0766-697.3632,6,substitution,één,NUM,nummod,een,DET,det
n000259-fn000678-708.7899-710.2072,0,substitution,ikke,PROPN,ROOT,ik,PRON,nsubj
n000259-fn000678-708.7899-710.2072,1,substitution,wu,PROPN,flat,heb,AUX,ROOT
n000259-fn000678-710.2072-712.9692,0,insertion,<ins>,<ins>,<ins>,kijk,VERB,ROOT
n000259-fn000678-710.2072-712.9692,1,substitution,ikke,PROPN,nsubj,ik,PRON,nsubj
n000259-fn000678-710.2072-712.9692,3,deletion,aan,ADP,case,<del>,<del>,<del>
n000259-fn000678-710.2072-712.9692,4,substitution,tennissen,VERB,obl,antennes,NOUN,nsubj
n000259-fn000678-710.2072-712.9692,5,substitution,beginnen,VERB,xcomp,behouden,VERB,ROOT
n000259-fn000678-72.0054-74.1616,0,substitution,leuke,ADJ,ROOT,leuk,ADJ,ROOT
n000259-fn000678-724.5983-726.7885,1,substitution,ou,NOUN,ROOT,oude,ADJ,ROOT
n000259-fn000678-724.5983-726.7885,3,substitution,nieuw,ADJ,conj,nieuwe,ADJ,conj
n000259-fn000678-726.7885-728.4723,0,insertion,<ins>,<ins>,<ins>,ja,INTJ,ROOT
n000259-fn000678-726.7885-728.4723,1,insertion,<ins>,<ins>,<ins>,af,ADP,fixed
n000259-fn000678-726.7885-728.4723,2,substitution,jaar,NOUN,ROOT,en,CCONJ,fixed
n000259-fn000678-726.7885-728.4723,3,substitution,avond,NOUN,nmod,toe,ADP,fixed
n000259-fn000678-730.2289-733.0151,2,insertion,<ins>,<ins>,<ins>,laatste,ADJ,obj
n000259-fn000678-730.2289-733.0151,3,substitution,laateste,VERB,amod,twee,NUM,nummod
n000259-fn000678-730.2289-733.0151,4,substitution,feestje,NOUN,obj,hier,ADV,obl
n000259-fn000678-751.1151-753.1400,0,substitution,ikke,SYM,nsubj,ik,PRON,nsubj
n000259-fn000678-751.1151-753.1400,2,substitution,één,NUM,nummod,een,DET,det
n000259-fn000678-753.7102-754.9773,0,substitution,verjaardagen,NOUN,ROOT,verjaardag,NOUN,ROOT
n000259-fn000678-755.7670-756.5302,0,substitution,effe,ADV,advmod,echt,ADJ,advmod
n000259-fn000678-755.7670-756.5302,1,substitution,kijken,VERB,ROOT,goed,ADJ,ROOT
n000259-fn000678-775.6047-776.1377,0,deletion,even,ADV,advmod,<del>,<del>,<del>
n000259-fn000678-775.6047-776.1377,1,substitution,kijken,VERB,ROOT,oké,ADJ,ROOT
n000259-fn000678-776.1377-777.0462,0,substitution,ikke,SYM,ROOT,ik,PRON,nsubj
n000259-fn000678-776.1377-777.0462,1,substitution,doe,VERB,ROOT,bedoel,VERB,ROOT
n000259-fn000678-777.0462-778.6331,1,insertion,<ins>,<ins>,<ins>,palong,NOUN,obj
n000259-fn000678-777.0462-778.6331,2,substitution,ballonnen,NOUN,obj,nang,ADJ,ROOT
n000259-fn000678-778.6331-779.9921,1,insertion,<ins>,<ins>,<ins>,zoling,NOUN,ROOT
n000259-fn000678-778.6331-779.9921,2,substitution,slingers,NOUN,ROOT,als,SCONJ,ROOT
n000259-fn000678-780.5465-782.2189,0,substitution,en,CCONJ,cc,in,ADP,case
n000259-fn000678-782.2189-783.5151,1,deletion,hoe,ADV,advmod,<del>,<del>,<del>
n000259-fn000678-796.2441-797.6251,0,insertion,<ins>,<ins>,<ins>,dat,PRON,nsubj
n000259-fn000678-796.2441-797.6251,1,substitution,wat,DET,det,is,AUX,cop
n000259-fn000678-796.2441-797.6251,2,substitution,cadeau,NOUN,obj,een,DET,det
n000259-fn000678-796.2441-797.6251,3,substitution,wil,VERB,ROOT,hele,ADJ,advmod
n000259-fn000678-796.2441-797.6251,4,substitution,jij,PRON,nsubj,mooie,ADJ,ROOT
n000259-fn000678-798.5942-800.2744,0,substitution,ikke,PROPN,nsubj,ik,PRON,nsubj
n000259-fn000678-801.7122-803.8927,1,substitution,parfun,NOUN,obj,parfum,NOUN,obj
n000259-fn000678-816.8882-818.1958,0,insertion,<ins>,<ins>,<ins>,u,PRON,nsubj
n000259-fn000678-816.8882-818.1958,1,insertion,<ins>,<ins>,<ins>,kunt,AUX,aux
n000259-fn000678-816.8882-818.1958,2,insertion,<ins>,<ins>,<ins>,vinden,VERB,ROOT
n000259-fn000678-816.8882-818.1958,3,substitution,ikke,SYM,ROOT,dat,SCONJ,ROOT
n000259-fn000678-816.8882-818.1958,4,substitution,vind,VERB,ROOT,de,DET,det
n000259-fn000678-816.8882-818.1958,5,substitution,chinese,ADJ,nsubj,chinezen,NOUN,parataxis
n000259-fn000678-818.1958-820.0742,0,insertion,<ins>,<ins>,<ins>,eet,VERB,ROOT
n000259-fn000678-818.1958-820.0742,1,substitution,eten,VERB,ROOT,een,DET,det
n000259-fn000678-848.4385-850.4181,0,insertion,<ins>,<ins>,<ins>,om,ADP,case
n000259-fn000678-848.4385-850.4181,1,insertion,<ins>,<ins>,<ins>,dat,PRON,ROOT
n000259-fn000678-848.4385-850.4181,2,substitution,omdat,SCONJ,ROOT,te,ADP,ROOT
n000259-fn000678-853.2563-855.5133,1,insertion,<ins>,<ins>,<ins>,genoeg,ADV,fixed
n000259-fn000678-853.2563-855.5133,2,substitution,kan,AUX,aux,niet,ADV,advmod
n000259-fn000678-853.2563-855.5133,3,substitution,koken,VERB,ROOT,eten,VERB,ROOT
n000260-fn000681-112.8195-113.8656,0,deletion,naar,ADP,case,<del>,<del>,<del>
n000260-fn000681-112.8195-113.8656,1,deletion,die,DET,det,<del>,<del>,<del>
n000260-fn000681-112.8195-113.8656,2,substitution,stad,NOUN,ROOT,nadies,NOUN,ROOT
n000260-fn000681-112.8195-113.8656,3,substitution,toe,ADP,case,daartoe,ADV,amod
n000260-fn000681-127.1584-128.0019,0,deletion,in,ADP,case,<del>,<del>,<del>
n000260-fn000681-127.1584-128.0019,1,deletion,die,DET,det,<del>,<del>,<del>
n000260-fn000681-127.1584-128.0019,2,substitution,hotel,NOUN,ROOT,idiotel,NOUN,ROOT
n000260-fn000681-143.4183-144.4316,0,substitution,bedank,VERB,ROOT,bedankt,VERB,ROOT
n000260-fn000681-156.1632-158.8532,2,substitution,ge,PROPN,det,geen,DET,det
n000260-fn000681-160.0991-162.1331,2,deletion,eerst,ADV,advmod,<del>,<del>,<del>
n000260-fn000681-160.0991-162.1331,3,deletion,zoeken,VERB,ROOT,<del>,<del>,<del>
n000260-fn000681-160.0991-162.1331,4,substitution,op,ADP,case,ergens,ADV,advmod
n000260-fn000681-177.1423-179.2654,1,deletion,weet,VERB,ROOT,<del>,<del>,<del>
n000260-fn000681-177.1423-179.2654,2,substitution,er,ADV,advmod,wil,VERB,ROOT
n000260-fn000681-177.1423-179.2654,3,substitution,ech,NOUN,nmod,heel,ADJ,advmod
n000260-fn000681-177.1423-179.2654,4,substitution,griet,NOUN,obj,erg,ADJ,advmod
n000260-fn000681-177.1423-179.2654,5,substitution,kra,PROPN,appos,graag,ADV,advmod
n000260-fn000681-190.3296-193.0406,1,substitution,wil,VERB,ROOT,vind,VERB,ROOT
n000260-fn000681-190.3296-193.0406,2,substitution,er,ADV,obl,een,DET,det
n000260-fn000681-190.3296-193.0406,3,substitution,reiggied,NOUN,obj,reiziger,NOUN,obj
n000260-fn000681-208.3783-210.1639,2,substitution,mit,SYM,punct,meteen,ADV,advmod
n000260-fn000681-211.7011-213.0811,0,insertion,<ins>,<ins>,<ins>,roden,NOUN,ROOT
n000260-fn000681-211.7011-213.0811,1,substitution,route,NOUN,ROOT,na,ADP,case
n000260-fn000681-211.7011-213.0811,2,substitution,navigatie,NOUN,ROOT,figassie,PROPN,nmod
n000260-fn000681-225.3454-226.1137,0,deletion,in,ADP,case,<del>,<del>,<del>
n000260-fn000681-225.3454-226.1137,1,substitution,juli,PROPN,ROOT,jullie,PRON,ROOT
n000260-fn000681-228.9518-231.1640,0,deletion,tijdie,PROPN,ROOT,<del>,<del>,<del>
n000260-fn000681-228.9518-231.1640,1,deletion,vak,NOUN,nmod,<del>,<del>,<del>
n000260-fn000681-228.9518-231.1640,2,deletion,tij,NOUN,parataxis,<del>,<del>,<del>
n000260-fn000681-228.9518-231.1640,3,substitution,die,PRON,det,tijdens,ADP,case
n000260-fn000681-243.0365-245.0161,0,deletion,weet,VERB,ROOT,<del>,<del>,<del>
n000260-fn000681-243.0365-245.0161,1,deletion,u,PRON,nsubj,<del>,<del>,<del>
n000260-fn000681-243.0365-245.0161,2,deletion,iets,PRON,obj,<del>,<del>,<del>
n000260-fn000681-243.0365-245.0161,3,deletion,over,ADP,case,<del>,<del>,<del>
n000260-fn000681-243.0365-245.0161,5,substitution,weer,NOUN,obl,juni,PROPN,ROOT
n000260-fn000681-243.0365-245.0161,6,substitution,in,ADP,compound:prt,oké,ADJ,flat
n000260-fn000681-243.0365-245.0161,8,insertion,<ins>,<ins>,<ins>,is,AUX,cop
n000260-fn000681-243.0365-245.0161,9,insertion,<ins>,<ins>,<ins>,het,PRON,nsubj
n000260-fn000681-245.5621-246.8477,3,insertion,<ins>,<ins>,<ins>,er,ADV,advmod
n000260-fn000681-248.5218-251.3864,1,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000260-fn000681-248.5218-251.3864,2,insertion,<ins>,<ins>,<ins>,moet,AUX,aux
n000260-fn000681-248.5218-251.3864,3,insertion,<ins>,<ins>,<ins>,lekker,ADJ,advmod
n000260-fn000681-248.5218-251.3864,4,substitution,moeilijke,ADJ,amod,vragen,VERB,ROOT
n000260-fn000681-248.5218-251.3864,5,substitution,vraag,NOUN,nsubj,het,PRON,expl
n000260-fn000681-248.5218-251.3864,8,substitution,moeilijk,ADJ,ROOT,mogelijk,ADJ,ROOT
n000260-fn000681-248.5218-251.3864,9,substitution,ma,SYM,ROOT,man,NOUN,ROOT
n000260-fn000681-25.3924-26.8031,0,substitution,naar,ADP,case,en,CCONJ,cc
n000260-fn000681-25.3924-26.8031,1,substitution,rome,PROPN,ROOT,daarom,ADV,ROOT
n000260-fn000681-255.7449-257.7249,0,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000260-fn000681-255.7449-257.7249,1,substitution,weet,VERB,ROOT,dat,PRON,nsubj
n000260-fn000681-255.7449-257.7249,2,substitution,u,PRON,nsubj,is,AUX,cop
n000260-fn000681-255.7449-257.7249,4,insertion,<ins>,<ins>,<ins>,we,PRON,nsubj
n000260-fn000681-255.7449-257.7249,5,substitution,over,ADP,compound:prt,aan,ADP,mark
n000260-fn000681-255.7449-257.7249,7,deletion,weer,NOUN,fixed,<del>,<del>,<del>
n000260-fn000681-255.7449-257.7249,8,deletion,in,ADP,case,<del>,<del>,<del>
n000260-fn000681-255.7449-257.7249,9,deletion,dat,SCONJ,det,<del>,<del>,<del>
n000260-fn000681-255.7449-257.7249,10,substitution,seizoe,NOUN,ccomp,doen,VERB,ROOT
n000260-fn000681-263.6754-265.0995,0,insertion,<ins>,<ins>,<ins>,kan,AUX,ROOT
n000260-fn000681-263.6754-265.0995,1,insertion,<ins>,<ins>,<ins>,het,PRON,nsubj
n000260-fn000681-263.6754-265.0995,2,substitution,antwoord,NOUN,nsubj,weer,ADV,advmod
n000260-fn000681-263.6754-265.0995,3,substitution,is,AUX,cop,eerst,ADV,advmod
n000260-fn000681-273.8634-275.5194,4,substitution,vandaag,ADV,advmod,bijna,ADV,ROOT
n000260-fn000681-288.6496-289.6378,1,substitution,ik,PRON,nsubj,dat,PRON,nsubj
n000260-fn000681-288.6496-289.6378,2,substitution,hoef,VERB,ROOT,hoeft,VERB,ROOT
n000260-fn000681-327.6217-328.9034,0,substitution,alleen,ADV,amod,en,CCONJ,cc
n000260-fn000681-327.6217-328.9034,1,substitution,mit,SYM,fixed,limiet,NOUN,ROOT
n000260-fn000681-327.6217-328.9034,2,substitution,mij,PRON,obj,mijn,PRON,nmod:poss
n000260-fn000681-340.9858-342.3326,2,substitution,zal,AUX,aux,zou,AUX,aux
n000260-fn000681-356.7123-357.7973,0,insertion,<ins>,<ins>,<ins>,zie,VERB,ROOT
n000260-fn000681-356.7123-357.7973,1,substitution,via,ADP,case,jij,PRON,nsubj
n000260-fn000681-356.7123-357.7973,2,substitution,één,NUM,nummod,een,DET,det
n000260-fn000681-356.7123-357.7973,3,substitution,kaartje,NOUN,ROOT,katje,NOUN,obj
n000260-fn000681-375.7210-378.5051,4,substitution,i,PROPN,nsubj,in,ADP,case
n000260-fn000681-375.7210-378.5051,7,deletion,heu,NOUN,obj,<del>,<del>,<del>
n000260-fn000681-378.5051-379.3673,0,insertion,<ins>,<ins>,<ins>,dank,VERB,ROOT
n000260-fn000681-378.5051-379.3673,1,substitution,ik,PRON,ROOT,u,PRON,fixed
n000260-fn000681-378.5051-379.3673,2,substitution,i,PROPN,flat,wel,ADV,advmod
n000260-fn000681-379.3673-381.5842,1,substitution,weet,VERB,ROOT,heb,AUX,ROOT
n000260-fn000681-379.3673-381.5842,2,substitution,no,INTJ,xcomp,nooit,ADV,advmod
n000260-fn000681-379.3673-381.5842,5,substitution,m,SYM,nmod,een,DET,det
n000260-fn000681-379.3673-381.5842,6,substitution,monume,NOUN,fixed,monument,NOUN,obl
n000260-fn000681-382.5228-383.7878,0,deletion,je,PRON,nsubj,<del>,<del>,<del>
n000260-fn000681-382.5228-383.7878,1,substitution,je,PRON,nsubj,ja,INTJ,ROOT
n000260-fn000681-382.5228-383.7878,2,substitution,zei,VERB,ROOT,zijn,PRON,cop
n000260-fn000681-395.7135-397.9756,3,substitution,ie,PROPN,nsubj,in,ADP,case
n000260-fn000681-397.9756-399.8941,0,deletion,zo,ADV,ROOT,<del>,<del>,<del>
n000260-fn000681-397.9756-399.8941,1,substitution,ik,PRON,nsubj,dus,CCONJ,mark
n000260-fn000681-397.9756-399.8941,2,substitution,kan,AUX,aux,we,PRON,nsubj
n000260-fn000681-397.9756-399.8941,3,substitution,niet,ADV,advmod,kunnen,VERB,aux
n000260-fn000681-397.9756-399.8941,4,substitution,zeggen,VERB,ROOT,een,DET,det
n000260-fn000681-397.9756-399.8941,5,substitution,wat,PRON,det,woord,NOUN,obj
n000260-fn000681-397.9756-399.8941,7,insertion,<ins>,<ins>,<ins>,een,DET,det
n000260-fn000681-397.9756-399.8941,8,insertion,<ins>,<ins>,<ins>,beweging,NOUN,nmod
n000260-fn000681-397.9756-399.8941,9,substitution,momen,NOUN,ccomp,inschrijven,VERB,ROOT
n000260-fn000681-400.3812-401.6866,0,deletion,d,SYM,ROOT,<del>,<del>,<del>
n000260-fn000681-400.3812-401.6866,1,deletion,deer,PROPN,ROOT,<del>,<del>,<del>
n000260-fn000681-400.3812-401.6866,2,substitution,zij,PRON,ROOT,deze,PRON,ROOT
n000260-fn000681-413.1987-414.5018,1,substitution,'s,DET,ROOT,is,AUX,cop
n000260-fn000681-42.5664-44.8876,6,deletion,maar,CCONJ,ROOT,<del>,<del>,<del>
n000260-fn000681-42.5664-44.8876,7,deletion,ik,PRON,parataxis,<del>,<del>,<del>
n000260-fn000681-42.5664-44.8876,8,deletion,ik,PRON,ROOT,<del>,<del>,<del>
n000260-fn000681-436.7554-437.8816,0,substitution,regelmati,NOUN,ROOT,reglementen,NOUN,ROOT
n000260-fn000681-44.8876-46.0606,0,deletion,gho,PROPN,ROOT,<del>,<del>,<del>
n000260-fn000681-44.8876-46.0606,2,insertion,<ins>,<ins>,<ins>,vind,VERB,ROOT
n000260-fn000681-44.8876-46.0606,3,substitution,wil,VERB,ROOT,het,PRON,expl
n000260-fn000681-446.7617-447.5674,1,substitution,ga,VERB,ROOT,kan,AUX,ROOT
n000260-fn000681-446.7617-447.5674,2,substitution,mpf,ADV,xcomp,het,PRON,obj
n000260-fn000681-448.2489-449.1101,0,substitution,naar,ADP,case,nou,ADV,amod
n000260-fn000681-448.2489-449.1101,2,substitution,stad,NOUN,ROOT,staat,VERB,ROOT
n000260-fn000681-451.1090-452.0006,0,substitution,wandeling,NOUN,ROOT,wendeling,NOUN,ROOT
n000260-fn000681-453.3514-454.3623,0,deletion,naar,ADP,case,<del>,<del>,<del>
n000260-fn000681-453.3514-454.3623,1,substitution,amsterdam,PROPN,ROOT,naamsteldaam,ADJ,ROOT
n000260-fn000681-456.4031-457.1949,0,insertion,<ins>,<ins>,<ins>,ja,INTJ,parataxis
n000260-fn000681-456.4031-457.1949,1,substitution,enzovo,PROPN,ROOT,super,ADJ,ROOT
n000260-fn000681-46.7191-48.5132,2,insertion,<ins>,<ins>,<ins>,we,PRON,nsubj
n000260-fn000681-46.7191-48.5132,3,insertion,<ins>,<ins>,<ins>,op,ADP,case
n000260-fn000681-46.7191-48.5132,4,substitution,opzoeken,VERB,xcomp,zoeken,VERB,xcomp
n000260-fn000681-472.3829-473.9362,1,deletion,ga,VERB,ROOT,<del>,<del>,<del>
n000260-fn000681-472.3829-473.9362,2,substitution,daar,ADV,advmod,kan,AUX,ROOT
n000260-fn000681-472.3829-473.9362,3,substitution,om,ADP,compound:prt,daarom,ADV,advmod
n000260-fn000681-472.3829-473.9362,4,substitution,na,ADP,case,naar,ADP,ROOT
n000260-fn000681-473.9362-476.1781,0,substitution,na,ADP,case,naar,ADP,case
n000260-fn000681-473.9362-476.1781,2,deletion,'t,DET,det,<del>,<del>,<del>
n000260-fn000681-473.9362-476.1781,3,substitution,rijksmuseum,PROPN,ROOT,rijmuseum,NOUN,ROOT
n000260-fn000681-489.5250-491.3524,0,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000260-fn000681-489.5250-491.3524,1,deletion,was,AUX,cop,<del>,<del>,<del>
n000260-fn000681-489.5250-491.3524,4,deletion,i,NOUN,ROOT,<del>,<del>,<del>
n000260-fn000681-491.3524-493.2841,0,substitution,rijksmuseum,PROPN,ROOT,rijmuseum,ADJ,amod
n000260-fn000681-491.3524-493.2841,1,substitution,geweest,AUX,cop,rewes,NOUN,ROOT
n000260-fn000681-50.0583-50.8880,0,substitution,nee,INTJ,det,mijn,PRON,nmod:poss
n000260-fn000681-50.0583-50.8880,1,substitution,bezoek,NOUN,ROOT,besoek,PROPN,ROOT
n000260-fn000681-502.4854-503.6500,1,substitution,sport,NOUN,ROOT,spot,VERB,ROOT
n000260-fn000681-502.4854-503.6500,2,substitution,en,CCONJ,cc,een,DET,det
n000260-fn000681-502.4854-503.6500,3,substitution,kra,NOUN,conj,kracht,NOUN,obj
n000260-fn000681-517.2769-518.2861,1,insertion,<ins>,<ins>,<ins>,voel,VERB,ROOT
n000260-fn000681-517.2769-518.2861,2,substitution,voelballen,PROPN,ROOT,wel,ADV,advmod
n000260-fn000681-518.8573-520.2564,0,deletion,i,PROPN,ROOT,<del>,<del>,<del>
n000260-fn000681-518.8573-520.2564,2,substitution,we,PRON,nsubj,voor,ADP,case
n000260-fn000681-518.8573-520.2564,3,substitution,hardlopen,VERB,xcomp,adelope,NOUN,obl
n000260-fn000681-530.5708-531.5534,0,deletion,dan,ADV,advmod,<del>,<del>,<del>
n000260-fn000681-530.5708-531.5534,1,substitution,nog,ADV,amod,bijna,ADV,amod
n000260-fn000681-532.1700-532.8621,0,substitution,geleden,ADV,ROOT,gelukkig,ADJ,ROOT
n000260-fn000681-545.0277-546.4269,1,insertion,<ins>,<ins>,<ins>,ben,AUX,cop
n000260-fn000681-545.0277-546.4269,2,substitution,wil,VERB,ROOT,hier,ADV,advmod
n000260-fn000681-545.0277-546.4269,4,insertion,<ins>,<ins>,<ins>,aan,ADP,case
n000260-fn000681-545.0277-546.4269,5,substitution,gaan,VERB,xcomp,het,DET,fixed
n000260-fn000681-558.0419-560.0314,1,substitution,ga,VERB,ROOT,kan,AUX,ROOT
n000260-fn000681-558.0419-560.0314,4,deletion,na,ADP,case,<del>,<del>,<del>
n000260-fn000681-558.0419-560.0314,5,substitution,die,DET,det,een,DET,det
n000260-fn000681-558.0419-560.0314,6,substitution,kerk,NOUN,obl,dikkelek,NOUN,obj
n000260-fn000681-576.6835-579.2867,2,substitution,jarig,ADJ,amod,jou,PRON,advcl
n000260-fn000681-576.6835-579.2867,4,deletion,g,SYM,ROOT,<del>,<del>,<del>
n000260-fn000681-576.6835-579.2867,5,substitution,ben,AUX,cop,denk,VERB,ROOT
n000260-fn000681-576.6835-579.2867,6,substitution,ge,PROPN,punct,ik,PRON,punct
n000260-fn000681-595.1725-596.7108,2,substitution,mij,PRON,nmod:poss,mijn,PRON,nmod:poss
n000260-fn000681-596.7108-597.9132,0,insertion,<ins>,<ins>,<ins>,om,ADP,case
n000260-fn000681-596.7108-597.9132,1,substitution,met,ADP,case,het,DET,det
n000260-fn000681-596.7108-597.9132,2,substitution,jou,PRON,ROOT,jaar,NOUN,ROOT
n000260-fn000681-608.3056-609.3214,1,substitution,maak,VERB,ROOT,maakt,VERB,ROOT
n000260-fn000681-609.3214-610.9304,0,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000260-fn000681-609.3214-610.9304,1,substitution,zoek,VERB,ROOT,is,AUX,cop
n000260-fn000681-609.3214-610.9304,2,substitution,nies,NOUN,obj,ook,ADV,advmod
n000260-fn000681-609.3214-610.9304,3,substitution,ies,PROPN,flat,niet,ADV,advmod
n000260-fn000681-619.4486-621.4117,0,deletion,hik,VERB,ROOT,<del>,<del>,<del>
n000260-fn000681-619.4486-621.4117,2,substitution,heet,VERB,ROOT,kik,VERB,ROOT
n000260-fn000681-62.2734-63.6153,2,substitution,he,INTJ,obj,hier,ADV,advmod
n000260-fn000681-62.2734-63.6153,3,substitution,daar,ADV,obl,dan,ADV,advmod
n000260-fn000681-62.2734-63.6153,4,substitution,nooit,ADV,advmod,nog,ADV,advcl
n000260-fn000681-63.6153-65.2376,1,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000260-fn000681-63.6153-65.2376,3,deletion,wil,VERB,ROOT,<del>,<del>,<del>
n000260-fn000681-63.6153-65.2376,4,substitution,graag,ADV,advmod,raad,VERB,ROOT
n000260-fn000681-632.3848-633.1224,0,substitution,sep,PROPN,ROOT,sup,NOUN,ROOT
n000260-fn000681-633.1224-634.8007,0,deletion,z,SYM,obl,<del>,<del>,<del>
n000260-fn000681-646.3301-647.4556,1,substitution,wee,VERB,ROOT,weer,ADV,advmod
n000260-fn000681-646.3301-647.4556,3,deletion,b,SYM,ROOT,<del>,<del>,<del>
n000260-fn000681-648.1352-649.7731,0,deletion,i,NOUN,ROOT,<del>,<del>,<del>
n000260-fn000681-648.1352-649.7731,2,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000260-fn000681-648.1352-649.7731,4,deletion,kan,AUX,ROOT,<del>,<del>,<del>
n000260-fn000681-648.1352-649.7731,5,substitution,heel,ADJ,ROOT,eigenlijk,ADJ,ROOT
n000260-fn000681-66.9010-67.4884,0,substitution,bezoek,NOUN,ROOT,bessouw,NOUN,ROOT
n000260-fn000681-82.9869-83.8657,2,substitution,gaan,VERB,xcomp,graag,ADV,advmod
n000260-fn000681-83.8657-86.0682,1,deletion,k,SYM,ROOT,<del>,<del>,<del>
n000260-fn000681-86.0682-86.9118,0,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000260-fn000681-86.0682-86.9118,1,substitution,ga,VERB,ROOT,kan,AUX,ROOT
n000260-fn000681-96.8568-97.9156,0,insertion,<ins>,<ins>,<ins>,mee,ADP,obl
n000260-fn000681-96.8568-97.9156,1,insertion,<ins>,<ins>,<ins>,te,ADP,mark
n000260-fn000681-96.8568-97.9156,2,substitution,mit,SYM,ROOT,voeten,VERB,ROOT
n000260-fn000681-96.8568-97.9156,3,substitution,vliegtuig,NOUN,fixed,of,CCONJ,ROOT
n000261-fn000684-102.6621-103.5316,0,substitution,daarom,ADV,ROOT,adelmev,NOUN,ROOT
n000261-fn000684-103.5316-105.8650,4,substitution,als,SCONJ,mark,dat,SCONJ,mark
n000261-fn000684-103.5316-105.8650,7,substitution,marakech,NOUN,obl,marrakesch,PROPN,obl
n000261-fn000684-124.7835-126.5518,0,substitution,een,DET,det,en,CCONJ,cc
n000261-fn000684-129.7193-132.1756,3,substitution,het,PRON,expl,dit,PRON,obj
n000261-fn000684-129.7193-132.1756,6,substitution,je,PRON,fixed,ik,PRON,advcl
n000261-fn000684-133.0157-134.4466,0,deletion,naartoe,ADP,compound:prt,<del>,<del>,<del>
n000261-fn000684-133.0157-134.4466,1,substitution,ga,VERB,ROOT,hartstikke,ADV,advmod
n000261-fn000684-133.0157-134.4466,2,substitution,om,ADP,punct,goed,ADJ,ROOT
n000261-fn000684-135.1453-136.4052,2,substitution,te,ADP,ROOT,toe,ADP,case
n000261-fn000684-136.4052-138.4060,0,substitution,één,NUM,nummod,een,DET,det
n000261-fn000684-146.9659-149.7493,0,substitution,ik,PRON,nsubj,hij,PRON,nsubj
n000261-fn000684-146.9659-149.7493,1,substitution,ga,VERB,ROOT,kan,AUX,ROOT
n000261-fn000684-146.9659-149.7493,3,deletion,met,ADP,compound:prt,<del>,<del>,<del>
n000261-fn000684-146.9659-149.7493,5,substitution,één,NUM,nummod,zijn,PRON,nmod:poss
n000261-fn000684-168.8061-170.2287,1,substitution,ik,PRON,nsubj,heb,AUX,ROOT
