utterance_id,token_index,error_type,source_word,source_pos,source_dep,destination_word,destination_pos,destination_dep
n000264-fn000693-379.1636-380.5620,1,deletion,hebben,VERB,ROOT,<del>,<del>,<del>
n000264-fn000693-381.8660-383.2431,0,insertion,<ins>,<ins>,<ins>,wij,PRON,nsubj
n000264-fn000693-381.8660-383.2431,1,insertion,<ins>,<ins>,<ins>,spelen,VERB,ROOT
n000264-fn000693-381.8660-383.2431,2,substitution,reisverzekering,NOUN,ROOT,geen,DET,ROOT
n000264-fn000693-393.0905-396.0417,3,deletion,reis,NOUN,obj,<del>,<del>,<del>
n000264-fn000693-393.0905-396.0417,4,substitution,verzekerink,VERB,xcomp,reisverzekering,NOUN,obj
n000264-fn000693-426.6081-429.4339,0,deletion,de,DET,det,<del>,<del>,<del>
n000264-fn000693-426.6081-429.4339,1,deletion,groeten,NOUN,obj,<del>,<del>,<del>
n000264-fn000693-426.6081-429.4339,2,deletion,doen,VERB,ROOT,<del>,<del>,<del>
n000264-fn000693-426.6081-429.4339,3,deletion,vanuit,ADP,case,<del>,<del>,<del>
n000264-fn000693-426.6081-429.4339,4,deletion,die,DET,det,<del>,<del>,<del>
n000264-fn000693-426.6081-429.4339,5,substitution,stad,NOUN,obl,rotterdam,PROPN,ROOT
n000264-fn000693-462.6444-465.5050,0,insertion,<ins>,<ins>,<ins>,één,NUM,ROOT
n000264-fn000693-462.6444-465.5050,1,substitution,u,PRON,nsubj,twee,NUM,fixed
n000264-fn000693-462.6444-465.5050,2,substitution,kunt,AUX,aux,drie,NUM,fixed
n000264-fn000693-462.6444-465.5050,3,substitution,nu,ADV,advmod,vier,NUM,fixed
n000264-fn000693-462.6444-465.5050,5,substitution,euro,NOUN,obj,zes,NUM,fixed
n000264-fn000693-462.6444-465.5050,6,substitution,verdienen,VERB,ROOT,zeven,NUM,fixed
n000264-fn000693-462.6444-465.5050,7,substitution,alles,PRON,obj,acht,VERB,fixed
n000264-fn000693-462.6444-465.5050,8,substitution,u,PRON,ROOT,negen,NUM,fixed
n000264-fn000693-462.6444-465.5050,9,substitution,een,DET,ROOT,tien,NUM,fixed
n000264-fn000693-465.5050-467.8299,0,insertion,<ins>,<ins>,<ins>,kun,AUX,aux
n000264-fn000693-465.5050-467.8299,1,insertion,<ins>,<ins>,<ins>,je,PRON,nsubj
n000264-fn000693-465.5050-467.8299,2,substitution,bekend,ADJ,amod,koffie,NOUN,obj
n000264-fn000693-465.5050-467.8299,3,substitution,monument,NOUN,ROOT,maken,VERB,ROOT
n000264-fn000693-469.3133-471.7842,0,deletion,in,ADP,case,<del>,<del>,<del>
n000264-fn000693-469.3133-471.7842,1,deletion,de,DET,det,<del>,<del>,<del>
n000264-fn000693-469.3133-471.7842,2,substitution,stad,NOUN,ROOT,staat,VERB,ROOT
n000264-fn000693-469.3133-471.7842,4,deletion,uw,PRON,nmod:poss,<del>,<del>,<del>
n000264-fn000693-469.3133-471.7842,5,deletion,keuze,NOUN,nmod,<del>,<del>,<del>
n000264-fn000693-488.4253-490.7575,5,insertion,<ins>,<ins>,<ins>,ook,ADV,advmod
n000264-fn000693-490.7575-491.7870,0,insertion,<ins>,<ins>,<ins>,daar,ADV,advmod
n000264-fn000693-490.7575-491.7870,1,substitution,duidelijk,ADJ,ROOT,ligt,VERB,ROOT
n000264-fn000693-495.6400-497.3643,2,deletion,niet,ADV,advmod,<del>,<del>,<del>
n000264-fn000693-50.8451-52.9676,0,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000264-fn000693-50.8451-52.9676,1,insertion,<ins>,<ins>,<ins>,weet,VERB,ROOT
n000264-fn000693-50.8451-52.9676,2,insertion,<ins>,<ins>,<ins>,hoe,ADV,obj
n000264-fn000693-50.8451-52.9676,4,insertion,<ins>,<ins>,<ins>,moet,AUX,cop
n000264-fn000693-50.8451-52.9676,5,substitution,weer,NOUN,ROOT,maar,ADV,advmod
n000264-fn000693-50.8451-52.9676,6,substitution,of,SCONJ,cc,het,PRON,expl
n000264-fn000693-50.8451-52.9676,7,substitution,de,DET,det,is,AUX,cop
n000264-fn000693-50.8451-52.9676,8,substitution,winkels,NOUN,conj,niet,ADV,advmod
n000264-fn000693-50.8451-52.9676,9,substitution,mensen,NOUN,appos,zo,ADV,conj
n000264-fn000693-524.1815-525.7183,0,substitution,'k,PROPN,nsubj,ik,PRON,nsubj
n000264-fn000693-524.1815-525.7183,2,deletion,vergeet,VERB,ROOT,<del>,<del>,<del>
n000264-fn000693-524.1815-525.7183,3,substitution,de,DET,det,vergeten,VERB,ROOT
n000264-fn000693-524.1815-525.7183,4,substitution,vraag,NOUN,ROOT,terug,ADV,compound:prt
n000264-fn000693-558.5946-559.4401,2,deletion,u,PRON,nsubj,<del>,<del>,<del>
n000264-fn000693-569.6852-571.3492,0,insertion,<ins>,<ins>,<ins>,ja,INTJ,mark
n000264-fn000693-569.6852-571.3492,1,substitution,waarom,ADV,advmod,die,PRON,nsubj
n000264-fn000693-569.6852-571.3492,3,deletion,u,PRON,nsubj,<del>,<del>,<del>
n000264-fn000693-569.6852-571.3492,4,deletion,daar,ADV,advmod,<del>,<del>,<del>
n000264-fn000693-57.7200-59.8385,5,deletion,hoe,ADV,advmod,<del>,<del>,<del>
n000264-fn000693-57.7200-59.8385,6,substitution,dat,PRON,nsubj,zo'n,DET,det
n000264-fn000693-57.7200-59.8385,7,substitution,moet,AUX,parataxis,ding,NOUN,obl
n000264-fn000693-572.6878-573.9661,1,substitution,mij,PRON,nmod:poss,mijn,PRON,nmod:poss
n000264-fn000693-60.5982-63.1804,1,substitution,stad,NOUN,ROOT,staat,NOUN,ROOT
n000264-fn000693-604.0873-606.2568,3,substitution,sommes,NOUN,ROOT,soms,ADV,advmod
n000264-fn000693-621.0196-623.3913,0,substitution,soms,ADV,advmod,zou,AUX,aux
n000264-fn000693-621.0196-623.3913,2,substitution,doe,VERB,ROOT,doen,VERB,ROOT
n000264-fn000693-650.3629-651.5252,0,insertion,<ins>,<ins>,<ins>,wat,PRON,obj
n000264-fn000693-650.3629-651.5252,1,insertion,<ins>,<ins>,<ins>,moet,AUX,aux
n000264-fn000693-650.3629-651.5252,2,substitution,welk,DET,det,ik,PRON,nsubj
n000264-fn000693-650.3629-651.5252,3,substitution,feest,NOUN,ROOT,zeggen,VERB,ROOT
n000264-fn000693-652.3447-653.9146,0,deletion,was,AUX,cop,<del>,<del>,<del>
n000264-fn000693-652.3447-653.9146,1,deletion,u,PRON,nsubj,<del>,<del>,<del>
n000264-fn000693-652.3447-653.9146,2,deletion,het,PRON,ROOT,<del>,<del>,<del>
n000264-fn000693-652.3447-653.9146,3,substitution,laatst,ADJ,fixed,lauw,ADJ,ROOT
n000264-fn000693-658.8508-661.5667,0,substitution,welke,DET,det,ik,PRON,nsubj
n000264-fn000693-658.8508-661.5667,1,substitution,feest,NOUN,ROOT,heb,AUX,ROOT
n000264-fn000693-658.8508-661.5667,2,substitution,was,AUX,cop,een,DET,det
n000264-fn000693-658.8508-661.5667,3,substitution,u,PRON,nsubj,vraagje,NOUN,obj
n000264-fn000693-658.8508-661.5667,4,substitution,'t,PRON,ROOT,voor,ADP,case
n000264-fn000693-658.8508-661.5667,5,substitution,laatst,ADJ,fixed,jou,PRON,nmod
n000264-fn000693-675.5369-677.1861,1,substitution,verjaarderdag,NOUN,ROOT,verjaardagdag,ADJ,ROOT
n000264-fn000693-689.2269-690.4874,0,substitution,slingers,NOUN,ROOT,slaan,VERB,nsubj
n000264-fn000693-689.2269-690.4874,1,substitution,of,CCONJ,ROOT,slaan,VERB,ROOT
n000264-fn000693-690.4874-691.5629,0,substitution,ballonnen,NOUN,ROOT,ballon,NOUN,ROOT
n000264-fn000693-70.3320-71.3033,0,deletion,niet,ADV,advmod,<del>,<del>,<del>
n000264-fn000693-704.0220-705.1946,0,insertion,<ins>,<ins>,<ins>,wat,PRON,ROOT
n000264-fn000693-704.0220-705.1946,1,substitution,dat,DET,det,is,VERB,cop
n000264-fn000693-704.0220-705.1946,2,substitution,geur,NOUN,ROOT,er,ADV,advmod
n000264-fn000693-723.5341-724.4462,0,insertion,<ins>,<ins>,<ins>,ik,PRON,ROOT
n000264-fn000693-723.5341-724.4462,1,substitution,ikzelf,PRON,ROOT,zelf,ADV,amod
n000264-fn000693-739.1861-739.7761,0,substitution,kook,NOUN,ROOT,kok,NOUN,ROOT
n000264-fn000693-90.5401-92.4807,3,deletion,grote,ADJ,ROOT,<del>,<del>,<del>
n000264-fn000693-95.2876-96.4334,0,substitution,diana,PROPN,ROOT,dejan,NOUN,ROOT
n000319-fn000823-101.6534-103.2164,0,substitution,blijk,NOUN,ROOT,blijke,ADJ,amod
n000319-fn000823-101.6534-103.2164,1,substitution,mooie,ADJ,amod,mooi,ADJ,amod
n000319-fn000823-103.2164-104.4709,1,substitution,'t,DET,det,het,DET,det
n000319-fn000823-120.7889-122.4503,0,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000319-fn000823-120.7889-122.4503,1,deletion,wil,VERB,ROOT,<del>,<del>,<del>
n000319-fn000823-120.7889-122.4503,2,substitution,naar,ADP,ROOT,kwinnaar,NOUN,ROOT
n000319-fn000823-124.9284-126.7665,2,substitution,vierentwintig,NUM,ROOT,vierntwintig,ADV,xcomp
n000319-fn000823-126.7665-127.9451,0,substitution,daar,ADV,advmod,dan,ADV,advmod
n000319-fn000823-127.9451-129.3604,0,deletion,eten,VERB,ROOT,<del>,<del>,<del>
n000319-fn000823-127.9451-129.3604,1,deletion,die,DET,det,<del>,<del>,<del>
n000319-fn000823-127.9451-129.3604,2,substitution,dingen,NOUN,obj,eet,VERB,ROOT
n000319-fn000823-129.3604-131.7049,3,deletion,je,PRON,nsubj,<del>,<del>,<del>
n000319-fn000823-129.3604-131.7049,4,deletion,heb,AUX,conj,<del>,<del>,<del>
n000319-fn000823-133.5065-134.1850,0,deletion,hoe,ADV,xcomp,<del>,<del>,<del>
n000319-fn000823-133.5065-134.1850,1,deletion,noem,VERB,ROOT,<del>,<del>,<del>
n000319-fn000823-133.5065-134.1850,2,substitution,je,PRON,nsubj,hallo,INTJ,ROOT
n000319-fn000823-133.5065-134.1850,3,substitution,dat,PRON,obj,met,ADP,ROOT
n000319-fn000823-134.1850-135.6093,0,deletion,circus,NOUN,ROOT,<del>,<del>,<del>
n000319-fn000823-134.1850-135.6093,1,substitution,en,CCONJ,ROOT,cirkel,NOUN,ROOT
n000319-fn000823-135.6093-137.8977,3,deletion,ja,INTJ,ROOT,<del>,<del>,<del>
n000319-fn000823-164.6111-166.5093,1,deletion,de,DET,det,<del>,<del>,<del>
n000319-fn000823-164.6111-166.5093,3,deletion,via,ADP,case,<del>,<del>,<del>
n000319-fn000823-164.6111-166.5093,4,substitution,het,DET,det,fiat,PROPN,appos
n000319-fn000823-164.6111-166.5093,5,substitution,noorden,NOUN,nmod,noorde,PROPN,flat
n000319-fn000823-166.5093-168.7666,0,substitution,naar,ADP,case,maar,ADV,cc
n000319-fn000823-168.7666-171.0301,0,substitution,de,DET,det,te,ADV,advmod
n000319-fn000823-168.7666-171.0301,1,substitution,legt,VERB,ROOT,licht,ADJ,fixed
n000319-fn000823-168.7666-171.0301,3,substitution,marrokko,PROPN,nmod,marokko,PROPN,obl
n000319-fn000823-168.7666-171.0301,5,substitution,marrakech,NOUN,obj,marokkanen,NOUN,ROOT
n000319-fn000823-173.9721-176.1713,7,deletion,de,DET,ROOT,<del>,<del>,<del>
n000319-fn000823-177.5137-178.8530,2,substitution,d'rheen,SYM,ROOT,daarheen,ADV,amod
n000319-fn000823-188.4086-189.7533,0,substitution,'t,DET,ROOT,het,DET,ROOT
n000319-fn000823-204.3545-206.4538,0,deletion,nou,ADV,mark,<del>,<del>,<del>
n000319-fn000823-204.3545-206.4538,3,substitution,'t,PRON,nsubj,het,PRON,obj
n000319-fn000823-207.8863-210.4430,1,deletion,maar,ADV,advmod,<del>,<del>,<del>
n000319-fn000823-207.8863-210.4430,2,substitution,'t,DET,det,met,ADP,case
n000319-fn000823-221.7211-222.6921,0,deletion,moeilijk,ADJ,advmod,<del>,<del>,<del>
n000319-fn000823-221.7211-222.6921,1,deletion,te,ADP,mark,<del>,<del>,<del>
n000319-fn000823-221.7211-222.6921,2,substitution,onthouden,VERB,ROOT,volkstontaal,NOUN,ROOT
n000319-fn000823-222.6921-223.9246,0,substitution,'k,DET,advmod,ik,PRON,nsubj
n000319-fn000823-222.6921-223.9246,1,substitution,war,ADJ,fixed,ben,AUX,cop
n000319-fn000823-225.0999-226.9272,0,substitution,'t,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-225.0999-226.9272,5,deletion,dus,ADV,advmod,<del>,<del>,<del>
n000319-fn000823-228.0114-228.9706,0,substitution,zal,AUX,ROOT,zijn,AUX,ROOT
n000319-fn000823-228.0114-228.9706,1,substitution,mij,PRON,punct,mijn,PRON,compound:prt
n000319-fn000823-228.0114-228.9706,2,substitution,niet,ADV,advmod,in,ADP,case
n000319-fn000823-228.0114-228.9706,3,substitution,meer,ADV,advmod,mij,PRON,obl
n000319-fn000823-230.4564-231.7519,0,substitution,naar,ADP,case,maar,CCONJ,cc
n000319-fn000823-263.1159-264.6978,0,substitution,de,DET,det,er,ADV,advmod
n000319-fn000823-263.1159-264.6978,1,substitution,stad,NOUN,ROOT,staat,VERB,ROOT
n000319-fn000823-263.1159-264.6978,2,substitution,in,ADP,case,één,NUM,nsubj
n000319-fn000823-280.6441-283.0667,0,substitution,en,CCONJ,cc,want,CCONJ,cc
n000319-fn000823-283.0667-283.5900,0,substitution,tig,NUM,ROOT,terug,ADV,ROOT
n000319-fn000823-296.1318-297.5254,0,deletion,in,ADP,case,<del>,<del>,<del>
n000319-fn000823-296.1318-297.5254,1,substitution,de,DET,det,een,DET,det
n000319-fn000823-307.4098-309.2800,1,substitution,'t,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-309.8805-312.3889,0,substitution,'t,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-309.8805-312.3889,5,deletion,vijfendertig,NUM,nummod,<del>,<del>,<del>
n000319-fn000823-309.8805-312.3889,6,substitution,graden,NOUN,obl,vijfndertig,PROPN,ROOT
n000319-fn000823-314.6881-315.9835,0,deletion,'t,PRON,nsubj,<del>,<del>,<del>
n000319-fn000823-314.6881-315.9835,2,substitution,warmer,ADJ,xcomp,warm,ADJ,xcomp
n000319-fn000823-323.4333-325.1950,5,deletion,als,SCONJ,mark,<del>,<del>,<del>
n000319-fn000823-323.4333-325.1950,6,deletion,je,PRON,nsubj,<del>,<del>,<del>
n000319-fn000823-323.4333-325.1950,7,substitution,in,ADP,advcl,jasje,NOUN,ROOT
n000319-fn000823-325.1950-326.3875,0,deletion,de,DET,det,<del>,<del>,<del>
n000319-fn000823-325.1950-326.3875,1,substitution,goeie,ADJ,amod,goede,ADJ,amod
n000319-fn000823-325.1950-326.3875,3,substitution,opzoekt,VERB,ROOT,opzocht,VERB,ROOT
n000319-fn000823-328.0092-330.6720,4,substitution,blijf,VERB,ROOT,blijven,VERB,ROOT
n000319-fn000823-341.2103-342.4701,1,insertion,<ins>,<ins>,<ins>,een,DET,det
n000319-fn000823-341.2103-342.4701,2,insertion,<ins>,<ins>,<ins>,foto,NOUN,obj
n000319-fn000823-341.2103-342.4701,3,substitution,'n,DET,det,te,ADP,mark
n000319-fn000823-341.2103-342.4701,4,substitution,fototoestel,NOUN,ROOT,stellen,VERB,ROOT
n000319-fn000823-342.4701-344.3232,0,deletion,of,CCONJ,cc,<del>,<del>,<del>
n000319-fn000823-342.4701-344.3232,1,deletion,een,DET,det,<del>,<del>,<del>
n000319-fn000823-342.4701-344.3232,5,deletion,kwaad,NOUN,obj,<del>,<del>,<del>
n000319-fn000823-353.6049-354.9551,0,deletion,ja,INTJ,mark,<del>,<del>,<del>
n000319-fn000823-364.9872-366.4833,1,substitution,'t,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-37.4043-38.5055,1,substitution,marrakech,PROPN,ROOT,marokko,PROPN,ROOT
n000319-fn000823-378.3031-380.5594,2,substitution,vrouw,NOUN,parataxis,vrouwen,NOUN,parataxis
n000319-fn000823-382.7040-385.1524,0,substitution,zal,AUX,aux,zou,AUX,aux
n000319-fn000823-385.1524-386.9886,0,insertion,<ins>,<ins>,<ins>,moet,AUX,aux
n000319-fn000823-385.1524-386.9886,1,substitution,moeten,AUX,aux,er,ADV,advmod
n000319-fn000823-385.1524-386.9886,3,substitution,achterlaat,VERB,ROOT,achterlaten,VERB,ROOT
n000319-fn000823-403.0447-404.7996,6,deletion,of,CCONJ,cc,<del>,<del>,<del>
n000319-fn000823-403.0447-404.7996,7,substitution,zo,ADV,conj,ofzo,PUNCT,punct
n000319-fn000823-405.6661-406.6048,1,substitution,het,PRON,ROOT,dat,PRON,ROOT
n000319-fn000823-412.7213-414.1227,4,substitution,begroet,VERB,ROOT,begroeten,VERB,ROOT
n000319-fn000823-414.1227-416.1304,8,substitution,dat,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-428.9283-430.9241,2,insertion,<ins>,<ins>,<ins>,e,NOUN,parataxis
n000319-fn000823-428.9283-430.9241,3,substitution,eemail,NOUN,ROOT,mail,NOUN,flat
n000319-fn000823-428.9283-430.9241,5,substitution,'n,DET,det,een,DET,det
n000319-fn000823-452.9712-455.0701,1,substitution,wat,PRON,obj,want,CCONJ,cc
n000319-fn000823-469.3706-470.2934,0,deletion,kom,VERB,ROOT,<del>,<del>,<del>
n000319-fn000823-469.3706-470.2934,1,deletion,maar,ADV,advmod,<del>,<del>,<del>
n000319-fn000823-469.3706-470.2934,2,substitution,niet,ADV,advmod,kamer,PROPN,ROOT
n000319-fn000823-469.3706-470.2934,3,substitution,d'rop,ADV,advmod,toilet,NOUN,ROOT
n000319-fn000823-485.8141-487.3412,3,insertion,<ins>,<ins>,<ins>,het,PRON,expl
n000319-fn000823-487.3412-488.7429,0,insertion,<ins>,<ins>,<ins>,wat,PRON,obj
n000319-fn000823-487.3412-488.7429,1,substitution,hoe,ADV,advmod,doe,VERB,ROOT
n000319-fn000823-487.3412-488.7429,4,substitution,noemt,VERB,ROOT,nou,ADV,advmod
n000319-fn000823-488.7429-489.6232,0,deletion,kom,VERB,ROOT,<del>,<del>,<del>
n000319-fn000823-488.7429-489.6232,1,deletion,maar,ADV,advmod,<del>,<del>,<del>
n000319-fn000823-488.7429-489.6232,2,substitution,niet,ADV,advmod,kamer,PROPN,ROOT
n000319-fn000823-488.7429-489.6232,3,substitution,d'rop,ADV,advmod,letter,NOUN,ROOT
n000319-fn000823-537.0246-539.4397,3,deletion,stad,NOUN,ROOT,<del>,<del>,<del>
n000319-fn000823-537.0246-539.4397,4,substitution,of,CCONJ,cc,stappen,NOUN,ROOT
n000319-fn000823-537.0246-539.4397,8,deletion,le,PROPN,ROOT,<del>,<del>,<del>
n000319-fn000823-54.9518-56.8120,0,substitution,'t,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-54.9518-56.8120,2,insertion,<ins>,<ins>,<ins>,in,ADP,case
n000319-fn000823-552.7548-553.7067,0,insertion,<ins>,<ins>,<ins>,kan,AUX,ROOT
n000319-fn000823-552.7548-553.7067,1,insertion,<ins>,<ins>,<ins>,je,PRON,nsubj
n000319-fn000823-552.7548-553.7067,2,substitution,kennissen,NOUN,ROOT,ze,PRON,ROOT
n000319-fn000823-564.8699-565.8637,3,substitution,zoe,PROPN,ROOT,zoeken,VERB,xcomp
n000319-fn000823-566.5779-568.3763,1,substitution,en,CCONJ,cc,aan,ADP,case
n000319-fn000823-571.9156-572.8628,0,substitution,nichtjes,NOUN,ROOT,neefjes,NOUN,ROOT
n000319-fn000823-58.9411-60.6938,2,deletion,mo,PROPN,ROOT,<del>,<del>,<del>
n000319-fn000823-58.9411-60.6938,3,deletion,met,ADP,case,<del>,<del>,<del>
n000319-fn000823-605.0146-606.7619,0,substitution,dat,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-605.0146-606.7619,2,substitution,m'n,PRON,nmod:poss,mijn,PRON,nmod:poss
n000319-fn000823-605.0146-606.7619,3,substitution,tweede,ADJ,amod,tweee,NOUN,nsubj
n000319-fn000823-61.7031-63.8218,5,deletion,vierentwintig,NUM,ROOT,<del>,<del>,<del>
n000319-fn000823-61.7031-63.8218,6,substitution,uur,NOUN,fixed,vierntwintig,ADJ,acl:relcl
n000319-fn000823-627.1333-629.7756,0,substitution,welke,DET,det,welk,DET,det
n000319-fn000823-627.1333-629.7756,2,substitution,'t,DET,ROOT,het,DET,ROOT
n000319-fn000823-629.7756-632.1397,0,substitution,jaan,PROPN,ROOT,ja,INTJ,ROOT
n000319-fn000823-63.8218-65.0793,0,deletion,open,ADJ,xcomp,<del>,<del>,<del>
n000319-fn000823-63.8218-65.0793,1,substitution,blijven,VERB,ROOT,openblijven,VERB,ROOT
n000319-fn000823-645.6234-647.0118,0,deletion,'k,PROPN,nsubj,<del>,<del>,<del>
n000319-fn000823-645.6234-647.0118,1,deletion,heb,AUX,aux,<del>,<del>,<del>
n000319-fn000823-645.6234-647.0118,3,substitution,gepland,VERB,ROOT,gepleit,VERB,ROOT
n000319-fn000823-662.3807-664.0111,1,substitution,dat,PRON,nsubj,daar,ADV,amod
n000319-fn000823-662.3807-664.0111,2,substitution,kom,VERB,ROOT,komen,VERB,ROOT
n000319-fn000823-664.7097-666.4531,3,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000319-fn000823-664.7097-666.4531,4,deletion,zo,ADV,conj,<del>,<del>,<del>
n000319-fn000823-67.5534-68.5683,0,substitution,dat,PRON,nsubj,wat,PRON,ROOT
n000319-fn000823-676.5113-677.8953,3,deletion,of,CCONJ,cc,<del>,<del>,<del>
n000319-fn000823-676.5113-677.8953,4,substitution,zo,ADV,conj,ofzo,VERB,nmod
n000319-fn000823-686.5495-687.2171,0,substitution,vis,NOUN,ROOT,feest,NOUN,ROOT
n000319-fn000823-697.1391-698.8063,0,insertion,<ins>,<ins>,<ins>,nou,ADV,advmod
n000319-fn000823-704.0432-706.1806,1,deletion,afhaal,NOUN,nmod,<del>,<del>,<del>
n000319-fn000823-714.3140-716.7105,2,deletion,r,SYM,parataxis,<del>,<del>,<del>
n000319-fn000823-718.7362-719.5243,0,insertion,<ins>,<ins>,<ins>,noord,PROPN,ROOT
n000319-fn000823-718.7362-719.5243,1,substitution,noordeil,NOUN,ROOT,den,PROPN,flat
n000319-fn000823-724.8004-727.1771,6,substitution,'t,PRON,nsubj,het,PRON,nsubj
n000319-fn000823-727.8839-730.1916,0,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000319-fn000823-727.8839-730.1916,1,substitution,lust,VERB,ROOT,klus,NOUN,ROOT
n000319-fn000823-730.1916-731.6619,5,deletion,of,CCONJ,cc,<del>,<del>,<del>
n000319-fn000823-730.1916-731.6619,6,substitution,zo,ADV,conj,ofzo,NOUN,nmod
n000319-fn000823-743.8662-745.4533,0,substitution,'s,DET,ROOT,is,AUX,cop
n000319-fn000823-84.4208-85.6045,3,substitution,mooi,ADJ,amod,mooie,ADJ,amod
n000319-fn000823-90.4769-93.0761,2,substitution,vierentwintig,NUM,advmod,vierntwintig,ADJ,advmod
n000319-fn000823-94.3735-96.5989,1,substitution,'t,PRON,nsubj:pass,het,PRON,nsubj
n000319-fn000823-94.3735-96.5989,4,substitution,bezocht,VERB,ROOT,bezorgd,VERB,ROOT
n000319-fn000823-97.6921-99.7145,1,substitution,ouwe,ADJ,amod,oude,ADJ,amod
n000319-fn000823-97.6921-99.7145,5,deletion,en,CCONJ,punct,<del>,<del>,<del>
n000319-fn000823-99.7145-101.0246,0,deletion,'t,PRON,nsubj,<del>,<del>,<del>
n000319-fn000823-99.7145-101.0246,1,deletion,is,AUX,cop,<del>,<del>,<del>
n000319-fn000823-99.7145-101.0246,2,substitution,een,DET,det,zijn,AUX,aux
n000319-fn000823-99.7145-101.0246,3,substitution,hele,ADJ,amod,jullie,PRON,nsubj
n000319-fn000823-99.7145-101.0246,4,substitution,ouwe,ADJ,amod,al,ADV,advmod
n000319-fn000823-99.7145-101.0246,5,substitution,stad,NOUN,ROOT,uitstaat,VERB,ROOT
n000320-fn000826-107.7058-110.6534,1,substitution,lunden,NOUN,nsubj,london,PROPN,nsubj
n000320-fn000826-107.7058-110.6534,3,substitution,één,NUM,nummod,een,DET,det
n000320-fn000826-110.6534-112.1265,2,insertion,<ins>,<ins>,<ins>,de,DET,det
n000320-fn000826-110.6534-112.1265,3,substitution,wereldstad,NOUN,ROOT,werelstad,NOUN,obl
n000320-fn000826-136.9404-138.3646,2,substitution,boot,NOUN,ROOT,bos,NOUN,ROOT
n000320-fn000826-149.0923-151.5204,1,substitution,ikke,SYM,ROOT,ik,PRON,parataxis
n000320-fn000826-149.0923-151.5204,4,substitution,die,DET,det,de,DET,det
n000320-fn000826-174.0220-175.4759,0,insertion,<ins>,<ins>,<ins>,eh,INTJ,advmod
n000320-fn000826-174.0220-175.4759,2,insertion,<ins>,<ins>,<ins>,eh,INTJ,advmod
n000320-fn000826-175.4759-176.8761,0,deletion,n,DET,det,<del>,<del>,<del>
n000320-fn000826-179.5748-182.0283,1,insertion,<ins>,<ins>,<ins>,lief,ADJ,ROOT
n000320-fn000826-179.5748-182.0283,2,substitution,liever,ADV,advmod,van,ADP,case
n000320-fn000826-179.5748-182.0283,5,substitution,voor,ADP,case,van,ADP,case
n000320-fn000826-179.5748-182.0283,7,substitution,gelegeren,ADJ,ROOT,collega's,NOUN,obl
n000320-fn000826-195.2926-196.5767,1,substitution,vegetalisch,ADJ,ROOT,vegetarisch,ADJ,parataxis
n000320-fn000826-196.5767-198.2535,0,substitution,lief,ADJ,advmod,liever,ADV,advmod
n000320-fn000826-196.5767-198.2535,1,substitution,vegetalisch,ADJ,advmod,vegetarisch,ADJ,advmod
n000320-fn000826-210.7270-213.6745,1,substitution,ikke,SYM,ROOT,ik,PRON,nsubj
n000320-fn000826-210.7270-213.6745,2,substitution,liever,ADV,advmod,leef,VERB,ROOT
n000320-fn000826-213.6745-214.9894,2,insertion,<ins>,<ins>,<ins>,te,ADP,mark
n000320-fn000826-225.5708-227.0823,0,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000320-fn000826-225.5708-227.0823,1,substitution,ikke,SYM,ROOT,heb,VERB,ROOT
n000320-fn000826-227.0823-229.1519,0,deletion,s,PROPN,nsubj,<del>,<del>,<del>
n000320-fn000826-227.0823-229.1519,1,substitution,tad,NOUN,nmod,tafel,NOUN,nsubj
n000320-fn000826-227.0823-229.1519,2,substitution,bekijken,VERB,ROOT,kijken,VERB,ROOT
n000320-fn000826-240.9387-244.8933,1,deletion,reis,NOUN,ROOT,<del>,<del>,<del>
n000320-fn000826-240.9387-244.8933,2,substitution,gidsen,NOUN,nmod,meisjes,NOUN,ROOT
n000320-fn000826-254.3661-256.0481,1,insertion,<ins>,<ins>,<ins>,vast,ADJ,advmod
n000320-fn000826-254.3661-256.0481,2,insertion,<ins>,<ins>,<ins>,heel,ADJ,advmod
n000320-fn000826-254.3661-256.0481,3,substitution,verschillende,ADJ,amod,erg,ADJ,advmod
n000320-fn000826-254.3661-256.0481,4,substitution,soorten,NOUN,ROOT,snel,ADJ,ROOT
n000320-fn000826-256.0481-257.7660,0,insertion,<ins>,<ins>,<ins>,wat,PRON,obj
n000320-fn000826-256.0481-257.7660,1,substitution,reisgid,PROPN,nmod,zei,VERB,ROOT
n000320-fn000826-256.0481-257.7660,2,substitution,gidsen,NOUN,ROOT,ze,PRON,nsubj
n000320-fn000826-26.7007-28.7503,0,substitution,kant,NOUN,nsubj,kan,AUX,aux
n000320-fn000826-26.7007-28.7503,1,substitution,u,PRON,nsubj,ze,PRON,nsubj
