speech,model,cef,utterance_id,user_id,token_index,error_type,source_word,source_pos,source_pos_group,source_dep,destination_word,destination_pos,destination_pos_group,destination_dep
hmi,chirp,A2,n000260-fn000681-632.3848-633.1224,n000260,0,substitution,sep,PROPN,open_class,ROOT,zeep,NOUN,open_class,ROOT
hmi,chirp,A2,n000260-fn000681-633.1224-634.8007,n000260,0,deletion,z,SYM,other,obl,<del>,<del>,<del>,<del>
hmi,chirp,A2,n000260-fn000681-646.3301-647.4556,n000260,1,substitution,wee,VERB,open_class,ROOT,wil,VERB,open_class,ROOT
hmi,chirp,A2,n000260-fn000681-646.3301-647.4556,n000260,3,deletion,b,SYM,other,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,A2,n000260-fn000681-648.1352-649.7731,n000260,0,deletion,i,NOUN,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,A2,n000260-fn000681-648.1352-649.7731,n000260,1,deletion,omdat,SCONJ,closed_class,mark,<del>,<del>,<del>,<del>
hmi,chirp,A2,n000260-fn000681-648.1352-649.7731,n000260,2,deletion,ik,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,A2,n000260-fn000681-648.1352-649.7731,n000260,5,deletion,heel,ADJ,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,A2,n000260-fn000681-66.9010-67.4884,n000260,0,substitution,bezoek,NOUN,open_class,ROOT,besuk,NOUN,open_class,ROOT
hmi,chirp,A2,n000260-fn000681-83.8657-86.0682,n000260,1,deletion,k,SYM,other,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,A2,n000260-fn000681-86.0682-86.9118,n000260,0,substitution,ga,VERB,open_class,ROOT,kanker,NOUN,open_class,ROOT
hmi,chirp,A2,n000260-fn000681-96.8568-97.9156,n000260,0,substitution,mit,SYM,other,ROOT,met,ADP,closed_class,case
hmi,chirp,A2,n000260-fn000681-96.8568-97.9156,n000260,1,substitution,vliegtuig,NOUN,open_class,fixed,fruit,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-102.6621-103.5316,n000261,0,substitution,daarom,ADV,open_class,ROOT,daaronder,ADV,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-103.5316-105.8650,n000261,4,substitution,als,SCONJ,closed_class,mark,dat,SCONJ,closed_class,mark
hmi,chirp,B1,n000261-fn000684-103.5316-105.8650,n000261,7,substitution,marakech,NOUN,open_class,obl,marokko,PROPN,open_class,obl
hmi,chirp,B1,n000261-fn000684-129.7193-132.1756,n000261,3,substitution,het,PRON,closed_class,expl,dit,PRON,closed_class,obj
hmi,chirp,B1,n000261-fn000684-129.7193-132.1756,n000261,6,substitution,je,PRON,closed_class,fixed,ik,PRON,closed_class,advcl
hmi,chirp,B1,n000261-fn000684-133.0157-134.4466,n000261,0,substitution,naartoe,ADP,closed_class,compound:prt,maar,CCONJ,closed_class,cc
hmi,chirp,B1,n000261-fn000684-133.0157-134.4466,n000261,1,substitution,ga,VERB,open_class,ROOT,toch,ADV,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-135.1453-136.4052,n000261,0,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-135.1453-136.4052,n000261,1,substitution,plek,NOUN,open_class,ROOT,teplek,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-135.1453-136.4052,n000261,2,substitution,te,ADP,closed_class,ROOT,twee,NUM,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-136.4052-138.4060,n000261,0,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-146.9659-149.7493,n000261,5,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-168.8061-170.2287,n000261,0,deletion,ik,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-168.8061-170.2287,n000261,2,substitution,begrijp,VERB,open_class,ROOT,heb,AUX,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-168.8061-170.2287,n000261,3,substitution,wat,PRON,closed_class,obj,rijbewijs,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-170.2287-171.9542,n000261,0,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-170.2287-171.9542,n000261,3,substitution,zit,VERB,open_class,ROOT,het,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-174.4386-176.0534,n000261,3,substitution,ander,ADJ,open_class,advmod,anders,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-179.7471-180.6002,n000261,0,insertion,<ins>,<ins>,<ins>,<ins>,wil,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-179.7471-180.6002,n000261,1,substitution,wilt,VERB,open_class,ROOT,je,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-179.7471-180.6002,n000261,2,substitution,u,PRON,closed_class,nsubj,met,ADP,closed_class,case
hmi,chirp,B1,n000261-fn000684-179.7471-180.6002,n000261,3,substitution,meteen,ADV,open_class,advmod,je,PRON,closed_class,nmod:poss
hmi,chirp,B1,n000261-fn000684-179.7471-180.6002,n000261,4,substitution,na,ADP,closed_class,compound:prt,naam,NOUN,open_class,obl
hmi,chirp,B1,n000261-fn000684-183.4260-185.3912,n000261,0,deletion,ja,INTJ,open_class,mark,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-186.2871-186.7266,n000261,1,deletion,ja,INTJ,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-196.8902-199.3095,n000261,1,deletion,ik,PRON,closed_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-196.8902-199.3095,n000261,4,substitution,liefs,ADJ,open_class,xcomp,liefst,ADV,open_class,advmod
hmi,chirp,B1,n000261-fn000684-196.8902-199.3095,n000261,5,substitution,in,ADP,closed_class,punct,een,DET,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-199.3095-201.6023,n000261,2,substitution,tent,NOUN,open_class,obl,tenten,NOUN,open_class,obl
hmi,chirp,B1,n000261-fn000684-219.8829-221.0354,n000261,3,insertion,<ins>,<ins>,<ins>,<ins>,de,DET,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-223.1317-225.4451,n000261,1,insertion,<ins>,<ins>,<ins>,<ins>,maaltijd,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-223.1317-225.4451,n000261,2,substitution,maaltijden,NOUN,open_class,obj,is,AUX,closed_class,cop
hmi,chirp,B1,n000261-fn000684-223.1317-225.4451,n000261,5,deletion,regelen,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-227.3162-228.1827,n000261,0,substitution,regelt,VERB,open_class,ROOT,rechts,ADJ,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-239.3685-241.1827,n000261,0,substitution,natuurlijk,ADJ,open_class,advmod,zullen,AUX,closed_class,aux
hmi,chirp,B1,n000261-fn000684-239.3685-241.1827,n000261,1,substitution,wil,VERB,open_class,ROOT,we,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-239.3685-241.1827,n000261,2,substitution,ik,PRON,closed_class,nsubj,een,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-254.8438-257.4174,n000261,8,substitution,reisgids,NOUN,open_class,obj,rijbewijs,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-257.4174-258.5009,n000261,0,substitution,om,ADP,closed_class,ROOT,on,SYM,other,ROOT
hmi,chirp,B1,n000261-fn000684-265.3494-268.1442,n000261,3,substitution,heel,ADJ,open_class,amod,hele,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-265.3494-268.1442,n000261,6,substitution,bekijk,ADJ,open_class,xcomp,bekijken,VERB,open_class,advcl
hmi,chirp,B1,n000261-fn000684-268.6642-270.3833,n000261,0,deletion,te,ADP,closed_class,case,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-268.6642-270.3833,n000261,3,substitution,heel,ADJ,open_class,amod,hele,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-270.3833-271.4095,n000261,0,substitution,te,ADP,closed_class,mark,ze,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-270.3833-271.4095,n000261,2,substitution,bekijken,VERB,open_class,ROOT,bekeken,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-28.2022-30.7153,n000261,5,substitution,marakech,NOUN,open_class,obl,marokko,PROPN,open_class,obl
hmi,chirp,B1,n000261-fn000684-281.7081-283.2249,n000261,3,insertion,<ins>,<ins>,<ins>,<ins>,dit,PRON,closed_class,obj
hmi,chirp,B1,n000261-fn000684-283.2249-285.1646,n000261,1,substitution,ik,PRON,closed_class,nsubj,je,PRON,closed_class,nmod:poss
hmi,chirp,B1,n000261-fn000684-283.2249-285.1646,n000261,2,substitution,één,NUM,closed_class,nummod,kinderen,NOUN,open_class,advcl
hmi,chirp,B1,n000261-fn000684-283.2249-285.1646,n000261,3,substitution,reisgids,NOUN,open_class,obj,rijbewijs,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-283.2249-285.1646,n000261,4,substitution,heb,AUX,closed_class,ROOT,hebt,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-285.6304-287.9923,n000261,2,substitution,heel,ADJ,open_class,amod,hele,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-304.9987-307.4640,n000261,0,substitution,een,DET,closed_class,det,navigatie,NOUN,open_class,nsubj
hmi,chirp,B1,n000261-fn000684-304.9987-307.4640,n000261,1,substitution,navigatiesysteem,NOUN,open_class,obj,systeem,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-309.9676-312.1871,n000261,0,substitution,dan,ADV,open_class,advmod,dat,PRON,closed_class,obj
hmi,chirp,B1,n000261-fn000684-309.9676-312.1871,n000261,5,substitution,ik,PRON,closed_class,advcl,je,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-313.4862-314.6944,n000261,0,insertion,<ins>,<ins>,<ins>,<ins>,dat,PRON,closed_class,obj
hmi,chirp,B1,n000261-fn000684-313.4862-314.6944,n000261,1,insertion,<ins>,<ins>,<ins>,<ins>,weet,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-313.4862-314.6944,n000261,2,substitution,het,PRON,closed_class,nsubj,ik,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-313.4862-314.6944,n000261,3,substitution,beter,ADJ,open_class,xcomp,de,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-313.4862-314.6944,n000261,4,substitution,kan,AUX,closed_class,aux,naam,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-313.4862-314.6944,n000261,5,substitution,aanvangen,VERB,open_class,ROOT,van,ADP,closed_class,case
hmi,chirp,B1,n000261-fn000684-316.3247-316.9391,n000261,0,substitution,kaart,NOUN,open_class,ROOT,kat,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-316.9391-318.6501,n000261,0,substitution,kaart,NOUN,open_class,obj,gast,NOUN,open_class,nsubj
hmi,chirp,B1,n000261-fn000684-320.2493-322.5163,n000261,7,insertion,<ins>,<ins>,<ins>,<ins>,de,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-322.9914-324.7502,n000261,0,substitution,wan,NOUN,open_class,ROOT,want,CCONJ,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-324.7502-326.7747,n000261,2,substitution,he,INTJ,open_class,obj,het,PRON,closed_class,obj
hmi,chirp,B1,n000261-fn000684-324.7502-326.7747,n000261,7,substitution,best,ADJ,open_class,fixed,beste,ADJ,open_class,fixed
hmi,chirp,B1,n000261-fn000684-362.4204-363.8334,n000261,5,substitution,ga,VERB,open_class,ROOT,gaan,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-374.7262-376.6799,n000261,1,insertion,<ins>,<ins>,<ins>,<ins>,is,AUX,closed_class,fixed
hmi,chirp,B1,n000261-fn000684-374.7262-376.6799,n000261,2,insertion,<ins>,<ins>,<ins>,<ins>,gisteren,ADV,open_class,advmod
hmi,chirp,B1,n000261-fn000684-374.7262-376.6799,n000261,3,substitution,schitterend,VERB,open_class,amod,in,ADP,closed_class,case
hmi,chirp,B1,n000261-fn000684-374.7262-376.6799,n000261,4,substitution,weer,NOUN,open_class,parataxis,het,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-374.7262-376.6799,n000261,5,substitution,a,CCONJ,closed_class,fixed,vier,NUM,closed_class,obl
hmi,chirp,B1,n000261-fn000684-376.6799-379.4681,n000261,0,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-376.6799-379.4681,n000261,1,substitution,de,DET,closed_class,det,dat,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-376.6799-379.4681,n000261,2,substitution,de,DET,closed_class,det,is,AUX,closed_class,cop
hmi,chirp,B1,n000261-fn000684-376.6799-379.4681,n000261,3,substitution,zon,NOUN,open_class,nsubj,zo,ADV,open_class,advmod
hmi,chirp,B1,n000261-fn000684-376.6799-379.4681,n000261,4,substitution,schij,SYM,other,appos,schrijf,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-376.6799-379.4681,n000261,5,substitution,schijnt,VERB,open_class,ROOT,schrijf,VERB,open_class,xcomp
hmi,chirp,B1,n000261-fn000684-376.6799-379.4681,n000261,8,deletion,en,CCONJ,closed_class,xcomp,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-381.7133-384.0801,n000261,4,deletion,weer,ADV,open_class,advmod,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-381.7133-384.0801,n000261,5,substitution,daar,ADV,open_class,advmod,weerbaar,ADJ,open_class,advmod
hmi,chirp,B1,n000261-fn000684-381.7133-384.0801,n000261,7,deletion,is,AUX,closed_class,cop,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-393.0821-395.5258,n000261,0,substitution,tu,NOUN,open_class,nsubj,ik,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-393.0821-395.5258,n000261,1,substitution,van,ADP,closed_class,fixed,kan,AUX,closed_class,aux
hmi,chirp,B1,n000261-fn000684-393.0821-395.5258,n000261,2,substitution,plan,NOUN,open_class,fixed,wel,ADV,open_class,advmod
hmi,chirp,B1,n000261-fn000684-393.0821-395.5258,n000261,3,substitution,dure,ADJ,open_class,amod,een,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-393.0821-395.5258,n000261,4,substitution,spullen,NOUN,open_class,obj,beetje,NOUN,open_class,advmod
hmi,chirp,B1,n000261-fn000684-393.0821-395.5258,n000261,5,substitution,mee,ADP,closed_class,compound:prt,met,ADP,closed_class,mark
hmi,chirp,B1,n000261-fn000684-393.0821-395.5258,n000261,6,substitution,te,ADP,closed_class,mark,je,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-397.6923-398.3021,n000261,1,deletion,ik,PRON,closed_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-399.3321-400.2327,n000261,2,insertion,<ins>,<ins>,<ins>,<ins>,de,DET,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-401.0246-402.7956,n000261,0,insertion,<ins>,<ins>,<ins>,<ins>,ik,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-401.0246-402.7956,n000261,1,substitution,vind,VERB,open_class,ROOT,ben,AUX,closed_class,cop
hmi,chirp,B1,n000261-fn000684-401.0246-402.7956,n000261,2,substitution,goed,ADJ,open_class,advmod,trots,ADJ,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-402.7956-405.7147,n000261,3,deletion,om,ADP,closed_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-407.0189-407.8109,n000261,0,insertion,<ins>,<ins>,<ins>,<ins>,hoe,ADV,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-407.0189-407.8109,n000261,1,substitution,om,ADP,closed_class,ROOT,met,ADP,closed_class,fixed
hmi,chirp,B1,n000261-fn000684-410.1027-411.3788,n000261,0,substitution,omdat,SCONJ,closed_class,mark,een,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-410.1027-411.3788,n000261,1,substitution,ik,PRON,closed_class,ROOT,potje,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-416.5841-417.8173,n000261,1,substitution,de,DET,closed_class,fixed,dat,SCONJ,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-416.5841-417.8173,n000261,2,substitution,de,DET,closed_class,det,dat,PRON,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-417.8173-420.1824,n000261,0,deletion,we,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-432.4514-435.3064,n000261,4,substitution,du,ADJ,open_class,nsubj,duur,ADJ,open_class,advmod
hmi,chirp,B1,n000261-fn000684-435.3064-436.8324,n000261,1,deletion,als,SCONJ,closed_class,mark,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-435.3064-436.8324,n000261,2,deletion,je,PRON,closed_class,advcl,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-435.3064-436.8324,n000261,3,substitution,'t,PRON,closed_class,ROOT,ze,PRON,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-436.8324-438.1523,n000261,0,deletion,te,ADV,open_class,advmod,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-436.8324-438.1523,n000261,1,deletion,duur,ADJ,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-436.8324-438.1523,n000261,2,substitution,voor,ADP,closed_class,case,totaal,ADJ,open_class,advmod
hmi,chirp,B1,n000261-fn000684-436.8324-438.1523,n000261,3,substitution,mij,PRON,closed_class,obl,maar,CCONJ,closed_class,cc
hmi,chirp,B1,n000261-fn000684-438.1523-439.2671,n000261,2,deletion,je,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-438.1523-439.2671,n000261,3,substitution,'t,PRON,closed_class,obj,ik,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-452.6404-455.2545,n000261,0,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-452.6404-455.2545,n000261,1,substitution,raisverzekerin,ADJ,open_class,nmod,reisverzekering,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-452.6404-455.2545,n000261,2,substitution,verzekering,NOUN,open_class,ROOT,verzekeren,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-458.1673-459.6734,n000261,3,substitution,liever,ADV,open_class,advmod,sleven,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-458.1673-459.6734,n000261,4,substitution,niet,ADV,open_class,advmod,is,AUX,closed_class,cop
hmi,chirp,B1,n000261-fn000684-46.3634-47.5337,n000261,0,deletion,er,ADV,open_class,advmod,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-47.5337-49.3677,n000261,4,substitution,marakech,NOUN,open_class,nmod,marokko,PROPN,open_class,nmod
hmi,chirp,B1,n000261-fn000684-478.6247-481.1416,n000261,1,deletion,ik,PRON,closed_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-478.6247-481.1416,n000261,4,insertion,<ins>,<ins>,<ins>,<ins>,het,PRON,closed_class,expl
hmi,chirp,B1,n000261-fn000684-481.1416-483.1405,n000261,2,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-481.1416-483.1405,n000261,4,substitution,best,ADJ,open_class,amod,beste,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-481.1416-483.1405,n000261,5,substitution,vrienden,NOUN,open_class,ROOT,vriendin,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-483.8209-485.4600,n000261,0,deletion,vind,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-483.8209-485.4600,n000261,2,substitution,goed,ADJ,open_class,xcomp,ben,AUX,closed_class,cop
hmi,chirp,B1,n000261-fn000684-483.8209-485.4600,n000261,3,substitution,als,SCONJ,closed_class,mark,de,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-483.8209-485.4600,n000261,4,substitution,ik,PRON,closed_class,advcl,grootste,ADJ,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-485.4600-487.6138,n000261,1,substitution,best,ADJ,open_class,amod,beste,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-485.4600-487.6138,n000261,2,substitution,vrienden,NOUN,open_class,nsubj,vriendin,NOUN,open_class,nsubj
hmi,chirp,B1,n000261-fn000684-485.4600-487.6138,n000261,5,substitution,ga,VERB,open_class,ROOT,gaan,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-49.3677-51.4686,n000261,3,insertion,<ins>,<ins>,<ins>,<ins>,marokko,PROPN,open_class,nsubj
hmi,chirp,B1,n000261-fn000684-49.3677-51.4686,n000261,4,substitution,marakech,NOUN,open_class,ROOT,in,ADP,closed_class,case
hmi,chirp,B1,n000261-fn000684-49.3677-51.4686,n000261,5,substitution,mij,PRON,closed_class,appos,mijn,PRON,closed_class,ccomp
hmi,chirp,B1,n000261-fn000684-497.9306-498.7251,n000261,0,deletion,aan,ADP,closed_class,case,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-497.9306-498.7251,n000261,1,substitution,niemand,PRON,closed_class,ROOT,animatie,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-500.9607-502.5206,n000261,1,substitution,'n,DET,closed_class,det,en,CCONJ,closed_class,fixed
hmi,chirp,B1,n000261-fn000684-500.9607-502.5206,n000261,2,substitution,mij,PRON,closed_class,parataxis,maken,VERB,open_class,fixed
hmi,chirp,B1,n000261-fn000684-500.9607-502.5206,n000261,3,substitution,kennis,NOUN,open_class,compound:prt,is,AUX,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-504.0082-506.7089,n000261,0,substitution,groeten,NOUN,open_class,nsubj,grote,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-504.0082-506.7089,n000261,2,substitution,mij,PRON,closed_class,nmod,mijn,PRON,closed_class,nmod:poss
hmi,chirp,B1,n000261-fn000684-504.0082-506.7089,n000261,3,substitution,kennis,NOUN,open_class,ROOT,kind,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-51.4686-53.5182,n000261,0,deletion,een,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-51.4686-53.5182,n000261,1,substitution,stad,NOUN,open_class,ROOT,staat,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-518.7290-521.6743,n000261,3,deletion,da,PROPN,open_class,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-521.6743-523.1842,n000261,1,insertion,<ins>,<ins>,<ins>,<ins>,ik,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-521.6743-523.1842,n000261,2,substitution,die,PRON,closed_class,nsubj,een,NUM,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-521.6743-523.1842,n000261,3,substitution,kennis,NOUN,open_class,ROOT,is,AUX,closed_class,cop
hmi,chirp,B1,n000261-fn000684-526.7714-527.7709,n000261,1,insertion,<ins>,<ins>,<ins>,<ins>,ken,VERB,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-526.7714-527.7709,n000261,2,substitution,kennis,NOUN,open_class,compound:prt,je,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-526.7714-527.7709,n000261,3,substitution,te,ADP,closed_class,mark,toch,ADV,open_class,advmod
hmi,chirp,B1,n000261-fn000684-526.7714-527.7709,n000261,4,substitution,gaan,VERB,open_class,ROOT,aan,ADP,closed_class,compound:prt
hmi,chirp,B1,n000261-fn000684-527.7709-529.3979,n000261,0,deletion,maar,CCONJ,closed_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-527.7709-529.3979,n000261,4,substitution,genoeg,ADV,open_class,det,goede,ADJ,open_class,amod
hmi,chirp,B1,n000261-fn000684-529.3979-531.7242,n000261,5,substitution,'n,DET,closed_class,det,een,DET,closed_class,det
hmi,chirp,B1,n000261-fn000684-529.3979-531.7242,n000261,8,insertion,<ins>,<ins>,<ins>,<ins>,e,NOUN,open_class,conj
hmi,chirp,B1,n000261-fn000684-529.3979-531.7242,n000261,9,substitution,email,NOUN,open_class,conj,mail,NOUN,open_class,nmod
hmi,chirp,B1,n000261-fn000684-54.1394-56.2435,n000261,3,deletion,weer,NOUN,open_class,fixed,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-54.1394-56.2435,n000261,5,insertion,<ins>,<ins>,<ins>,<ins>,weer,ADV,open_class,advmod
hmi,chirp,B1,n000261-fn000684-54.1394-56.2435,n000261,6,substitution,altijd,ADV,open_class,advmod,resultaat,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-553.0322-554.0259,n000261,2,deletion,die,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-553.0322-554.0259,n000261,3,substitution,nu,ADV,open_class,advmod,de,DET,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-555.2215-556.3860,n000261,0,insertion,<ins>,<ins>,<ins>,<ins>,ik,PRON,closed_class,nsubj
hmi,chirp,B1,n000261-fn000684-555.2215-556.3860,n000261,3,substitution,hint,NOUN,open_class,obj,moment,NOUN,open_class,obj
hmi,chirp,B1,n000261-fn000684-56.9402-57.8271,n000261,1,insertion,<ins>,<ins>,<ins>,<ins>,het,PRON,closed_class,ROOT
hmi,chirp,B1,n000261-fn000684-576.5465-578.3466,n000261,3,substitution,veel,PRON,closed_class,nsubj,vele,ADV,open_class,advmod
hmi,chirp,B1,n000261-fn000684-58.3957-60.5510,n000261,4,deletion,sh,SYM,other,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-58.3957-60.5510,n000261,5,substitution,schitteren,VERB,open_class,ROOT,schatje,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-584.1873-585.4268,n000261,0,deletion,moest,AUX,closed_class,aux,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-584.1873-585.4268,n000261,1,deletion,ik,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-584.1873-585.4268,n000261,2,substitution,dat,PRON,closed_class,obj,muziek,NOUN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-584.1873-585.4268,n000261,3,substitution,noemen,VERB,open_class,ROOT,nummer,NOUN,open_class,nmod
hmi,chirp,B1,n000261-fn000684-591.6014-594.5560,n000261,0,deletion,ja,INTJ,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-591.6014-594.5560,n000261,7,deletion,daarom,ADV,open_class,advmod,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-61.5409-62.3323,n000261,0,deletion,daar,ADV,open_class,advmod,<del>,<del>,<del>,<del>
hmi,chirp,B1,n000261-fn000684-61.5409-62.3323,n000261,1,substitution,is,VERB,open_class,ROOT,paris,PROPN,open_class,ROOT
hmi,chirp,B1,n000261-fn000684-62.3323-63.3844,n000261,0,insertion,<ins>,<ins>,<ins>,<ins>,pardon,NOUN,open_class,ROOT
